"PREPRINT_DOI","ARTICLE_DOI","COUNTRYCODE"
"10.1101/125781","10.1002/ecs2.1913","CAN"
"10.1101/125815","10.1364/oe.25.014691","SGP"
"10.1101/125989","10.1242/dev.154146","USA"
"10.1101/125997","10.1101/gr.224576.117","CHN"
"10.1101/126011","10.1371/journal.pgen.1006792","DEU"
"10.1101/126102","10.1093/ije/dyx109","GBR"
"10.1101/126151","10.1091/mbc.e17-07-0451","AUT"
"10.1101/126169","10.1186/s12864-017-4103-x","CHN"
"10.1101/126300","10.1093/bioinformatics/btx555","ESP"
"10.1101/126334","10.15252/emmm.201707767","GBR"
"10.1101/126417","10.1371/journal.pgen.1006780","DEU"
"10.1101/126458","10.1016/j.jmb.2017.07.014","DNK"
"10.1101/126474","10.1038/sdata.2017.135","IND"
"10.1101/126508","10.15252/embj.201796919","IND"
"10.1101/126524","10.1016/j.neuroimage.2017.12.003","JPN"
"10.1101/126599","10.1371/journal.pgen.1007054","USA"
"10.1101/126656","10.1093/bioinformatics/btx649","JPN"
"10.1101/126672","10.1074/jbc.m117.811398","CHE"
"10.1101/126714","10.1371/journal.pcbi.1005593","CHN"
"10.1101/126714","10.1371/journal.pcbi.1005593","GBR"
"10.1101/126722","10.1073/pnas.1707813114","USA"
"10.1101/126789","10.1161/circgenetics.116.001683","GBR"
"10.1101/126953","10.1093/bioinformatics/btx545","CHN"
"10.1101/126961","10.1007/s00429-017-1510-3","KOR"
"10.1101/126987","10.1111/nph.14879","GBR"
"10.1101/127035","10.1128/msphere.00205-17","USA"
"10.1101/127142","10.1002/prot.25415","ITA"
"10.1101/127183","10.1016/j.bpj.2017.05.046","GBR"
"10.1101/127274","10.1534/g3.117.300088","USA"
"10.1101/127308","10.1093/nar/gkx466","JPN"
"10.1101/127316","10.1038/s41559-017-0390-5","ISR"
"10.1101/127365","10.1016/j.neuroimage.2017.09.027","USA"
"10.1101/127381","10.1016/j.gene.2017.06.028","CHN"
"10.1101/127464","10.1093/bioinformatics/btx649","JPN"
"10.1101/127472","10.1071/mf17059","LTU"
"10.1101/127555","10.1002/jwmg.21287","USA"
"10.1101/127613","10.1038/nmeth.4436","AUS"
"10.1101/127639","10.1093/infdis/jix369","USA"
"10.1101/127654","10.1016/j.ympev.2017.06.021","USA"
"10.1101/127662","10.1016/j.bpj.2017.03.008","FRA"
"10.1101/127670","10.1371/journal.pgen.1006727","USA"
"10.1101/127746","10.1094/mpmi-07-17-0177-fi","CHN"
"10.1101/127852","10.1534/g3.117.300444","KOR"
"10.1101/127894","10.1093/nar/gkx1224","CHN"
"10.1101/127902","10.4049/jimmunol.1700586","USA"
"10.1101/127910","10.1016/j.pscychresns.2017.11.016","JPN"
"10.1101/127936","10.1101/gad.305805.117","USA"
"10.1101/127944","10.1016/j.cell.2017.07.016","USA"
"10.1101/127985","10.1158/0008-5472.can-17-2876","USA"
"10.1101/128025","10.3389/fimmu.2017.01519","CHN"
"10.1101/128058","10.1128/mbio.01628-17","FRA"
"10.1101/128165","10.1016/j.neuroimage.2017.05.030","CAN"
"10.1101/128264","10.1016/j.bbrc.2017.05.148","KOR"
"10.1101/128272","10.1016/j.ajhg.2017.08.004","NLD"
"10.1101/128306","10.1093/nar/gkx617","ITA"
"10.1101/128363","10.1103/physreve.96.022305","ISR"
"10.1101/128371","10.1104/pp.17.01042","FRA"
"10.1101/128397","10.1002/ece3.3215","USA"
"10.1101/128454","10.1016/j.toxlet.2017.05.029","FRA"
"10.1101/128504","10.1016/j.bios.2017.07.024","IRN"
"10.1101/128520","10.1038/nbt.4022","USA"
"10.1101/128611","10.1007/s10827-017-0662-8","USA"
"10.1101/128637","10.1186/s12864-017-3907-z","CHN"
"10.1101/128645","10.1002/hbm.23868","AUS"
"10.1101/128660","10.1128/msystems.00046-17","USA"
"10.1101/128686","10.1534/g3.117.300209","USA"
"10.1101/128728","10.1371/journal.pgen.1007070","USA"
"10.1101/128744","10.1093/ntr/ntx116","USA"
"10.1101/128751","10.1111/age.12588","KOR"
"10.1101/128777","10.1186/s13059-017-1242-y","CHN"
"10.1101/128785","10.1016/j.ymeth.2017.05.016","SGP"
"10.1101/128793","10.1093/ntr/ntw283","USA"
"10.1101/128819","10.1128/mbio.01655-17","USA"
"10.1101/128918","10.1016/j.neuroimage.2017.08.045","USA"
"10.1101/128918","10.1016/j.neuroimage.2017.08.045","CAN"
"10.1101/128926","10.1534/g3.117.300232","IND"
"10.1101/128967","10.1098/rsif.2017.0480","USA"
"10.1101/128991","10.1074/mcp.m117.066936","FRA"
"10.1101/129023","10.1186/s12864-017-4029-3","CHN"
"10.1101/129072","10.1074/jbc.m117.799114","USA"
"10.1101/129122","10.1093/jxb/erx250","PHL"
"10.1101/129148","10.1105/tpc.17.00371","KOR"
"10.1101/129288","10.1016/j.biopsych.2017.06.008","USA"
"10.1101/129296","10.1371/journal.pcbi.1005898","DEU"
"10.1101/129387","10.1371/journal.pcbi.1005792","USA"
"10.1101/129445","10.1016/j.molcel.2017.10.014","DEU"
"10.1101/129478","10.1158/0008-5472.can-17-1236","CHN"
"10.1101/129528","10.1073/pnas.1701088114","JPN"
"10.1101/129619","10.1371/journal.pcbi.1005590","FRA"
"10.1101/129676","10.1093/scan/nsx128","USA"
"10.1101/129684","10.1105/tpc.16.00981","CHN"
"10.1101/129734","10.1080/17470919.2017.1308880","DEU"
"10.1101/129759","10.1093/nar/gkx604","AUT"
"10.1101/129783","10.1098/rsob.170135","GBR"
"10.1101/129999","10.1534/genetics.117.300192","USA"
"10.1101/130104","10.1371/journal.pgen.1006849","USA"
"10.1101/130112","10.1103/physreve.96.013305","GBR"
"10.1101/130138","10.1534/g3.117.300243","CHN"
"10.1101/130179","10.1101/gr.221739.117","TWN"
"10.1101/130252","10.1017/s0031182017001652","CHN"
"10.1101/130302","10.1242/jcs.200634","USA"
"10.1101/130336","10.1186/s13059-017-1275-2","KOR"
"10.1101/130369","10.1371/journal.pcbi.1005663","FIN"
"10.1101/130369","10.1371/journal.pcbi.1005663","CZE"
"10.1101/130385","10.1016/j.neuroimage.2017.10.009","USA"
"10.1101/130393","10.1111/nph.14814","CHN"
"10.1101/130419","10.1101/gr.202150.115","CHN"
"10.1101/130468","10.1016/j.ympev.2017.09.017","FRA"
"10.1101/130641","10.1186/s13073-017-0465-6","USA"
"10.1101/130708","10.1111/ele.12859","CAN"
"10.1101/130757","10.3389/fpls.2017.02158","USA"
"10.1101/130781","10.1093/gbe/evx145","USA"
"10.1101/130781","10.1093/gbe/evx145","CHN"
"10.1101/130799","10.1002/psp4.12251","USA"
"10.1101/130807","10.3389/fgene.2017.00128","CAN"
"10.1101/130864","10.1093/gbe/evx277","TWN"
"10.1101/130872","10.1016/j.devcel.2017.10.004","SWE"
"10.1101/130880","10.1073/pnas.1703087114","GBR"
"10.1101/130914","10.1128/mbio.00944-17","USA"
"10.1101/131060","10.1089/bio.2017.0003","AUT"
"10.1101/131086","10.1128/mbio.01427-17","USA"
"10.1101/131128","10.1093/biolinnean/blx130","CHE"
"10.1101/131128","10.1093/biolinnean/blx130","ESP"
"10.1101/131201","10.3389/fpls.2017.01589","TWN"
"10.1101/131276","10.1074/jbc.m117.811372","USA"
"10.1101/131326","10.1091/mbc.e17-05-0326","USA"
"10.1101/131417","10.1128/msphere.00243-17","CAN"
"10.1101/131433","10.1016/j.bandc.2017.08.003","AUT"
"10.1101/131581","10.1093/nar/gkx660","DEU"
"10.1101/131631","10.3389/fmicb.2017.01596","NLD"
"10.1101/131664","10.1098/rsob.170217","GBR"
"10.1101/131680","10.1093/nar/gkx737","DEU"
"10.1101/131706","10.2527/jas2017.1762","CAN"
"10.1101/131755","10.1371/journal.pgen.1006912","USA"
"10.1101/131789","10.1016/j.ydbio.2017.04.010","FRA"
"10.1101/131847","10.3389/fmicb.2017.01180","DNK"
"10.1101/131888","10.1104/pp.17.00625","GBR"
"10.1101/131920","10.1371/journal.pgen.1007094","USA"
"10.1101/132001","10.1093/bioinformatics/btx473","CHN"
"10.1101/132019","10.1016/j.ajhg.2017.09.015","NLD"
"10.1101/132050","10.1242/jcs.209270","DEU"
"10.1101/132068","10.3389/fncel.2017.00247","CHN"
"10.1101/132134","10.1016/j.bpj.2017.05.029","USA"
"10.1101/132167","10.1534/genetics.117.202291","CAN"
"10.1101/132175","10.1371/journal.pgen.1007001","GBR"
"10.1101/132241","10.1016/j.cmet.2017.08.016","CHN"
"10.1101/132282","10.1128/msphere.00158-17","CAN"
"10.1101/132324","10.1016/j.cell.2017.09.018","USA"
"10.1101/132399","10.1534/g3.117.300284","IND"
"10.1101/132431","10.1242/dev.155978","USA"
"10.1101/132464","10.1534/g3.117.043067","USA"
"10.1101/132522","10.1073/pnas.1705238114","USA"
"10.1101/132597","10.1093/bioinformatics/btx552","GBR"
"10.1101/132621","10.1016/j.neuroimage.2017.12.039","USA"
"10.1101/132654","10.1242/dev.155929","FIN"
"10.1101/132654","10.1242/dev.155929","GBR"
"10.1101/132696","10.1371/journal.pgen.1006960","PRT"
"10.1101/132704","10.1016/j.nicl.2017.06.031","USA"
"10.1101/132712","10.1111/mec.14365","ISR"
"10.1101/132779","10.1534/genetics.115.186288","USA"
"10.1101/132878","10.1111/nph.14759","USA"
"10.1101/132894","10.1534/genetics.117.201913","USA"
"10.1101/132910","10.1086/694903","USA"
"10.1101/133033","10.1128/aem.01584-17","USA"
"10.1101/133041","10.1128/msystems.00061-17","BEL"
"10.1101/133074","10.1111/tra.12538","AUS"
"10.1101/133124","10.1101/gad.307496.117","USA"
"10.1101/133140","10.1128/iai.00661-17","USA"
"10.1101/133165","10.1186/s13068-017-0895-9","CHN"
"10.1101/133173","10.1186/s13059-017-1302-3","AUS"
"10.1101/133215","10.15252/msb.20177739","USA"
"10.1101/133256","10.1016/j.mce.2017.07.017","IND"
"10.1101/133298","10.1073/pnas.1621279114","CHN"
"10.1101/133405","10.1111/1755-0998.12699","SWE"
"10.1101/133496","10.1016/j.stemcr.2017.06.011","GBR"
"10.1101/133512","10.1016/j.ympev.2017.09.025","CHN"
"10.1101/133702","10.1104/pp.17.00697","CHN"
"10.1101/133710","10.1093/femsec/fix153","ITA"
"10.1101/133736","10.1152/jn.00551.2017","USA"
"10.1101/133827","10.1007/s10519-017-9884-9","DEU"
"10.1101/133918","10.1093/jac/dkx323","GBR"
"10.1101/133975","10.1534/g3.117.040063","USA"
"10.1101/133983","10.1371/journal.pcbi.1005824","GBR"
"10.1101/133983","10.1371/journal.pcbi.1005824","FIN"
"10.1101/134056","10.4317/medoral.21901","BRA"
"10.1101/134072","10.1002/anie.201707590","CHN"
"10.1101/134155","10.1093/bioinformatics/btx492","POL"
"10.1101/134163","10.1016/j.cortex.2017.11.007","DEU"
"10.1101/134163","10.1016/j.cortex.2017.11.007","NLD"
"10.1101/134254","10.1371/journal.pgen.1006890","USA"
"10.1101/134270","10.1016/j.ijpara.2017.09.003","AUS"
"10.1101/134304","10.15252/embj.201796525","USA"
"10.1101/134338","10.1016/j.chembiol.2017.11.008","DEU"
"10.1101/134361","10.1098/rsif.2017.0425","USA"
"10.1101/134387","10.1242/jeb.163410","IND"
"10.1101/134429","10.1534/genetics.117.201053","IND"
"10.1101/134510","10.1093/bioinformatics/btx628","GBR"
"10.1101/134544","10.1242/dev.151944","FRA"
"10.1101/134627","10.1091/mbc.e17-06-0385","FRA"
"10.1101/134668","10.1007/s00122-017-2936-y","CHN"
"10.1101/134692","10.1016/j.jaut.2017.06.006","USA"
"10.1101/134718","10.1101/gr.215129.116","USA"
"10.1101/134767","10.1128/mcb.00579-16","CHN"
"10.1101/134791","10.1371/journal.pcbi.1005816","GBR"
"10.1101/134825","10.1186/s13148-017-0383-x","BEL"
"10.1101/134858","10.1016/j.bpj.2017.05.026","USA"
"10.1101/134874","10.1016/j.chom.2017.08.021","USA"
"10.1101/135004","10.1002/pro.3278","SVK"
"10.1101/135103","10.1128/mbio.00547-17","USA"
"10.1101/135129","10.1177/0748730417733573","ISR"
"10.1101/135152","10.1073/pnas.1710522114","USA"
"10.1101/135178","10.1101/gad.301564.117","USA"
"10.1101/135236","10.1093/hmg/ddx372","USA"
"10.1101/135293","10.1186/s13073-017-0503-4","USA"
"10.1101/135301","10.1186/s13148-017-0413-8","CHL"
"10.1101/135384","10.1073/pnas.1711310114","USA"
"10.1101/135426","10.1038/gene.2017.11","AUS"
"10.1101/135434","10.1038/s41564-017-0054-x","PRT"
"10.1101/135475","10.1002/ece3.3459","CAN"
"10.1101/135541","10.1113/jp274897","USA"
"10.1101/135590","10.1534/g3.117.300113","NLD"
"10.1101/135640","10.1364/boe.8.003470","USA"
"10.1101/135681","10.1016/j.neuroimage.2017.08.071","USA"
"10.1101/135764","10.1104/pp.17.01518","USA"
"10.1101/135798","10.1128/aac.02012-17","AUS"
"10.1101/135814","10.1093/nar/gkx680","FIN"
"10.1101/135871","10.1016/j.neurobiolaging.2017.10.007","ISR"
"10.1101/135889","10.1371/journal.pntd.0006013","GBR"
"10.1101/135905","10.1103/physreve.95.052102","RUS"
"10.1101/135947","10.1073/pnas.1616683114","NOR"
"10.1101/135954","10.1093/hmg/ddx301","CAN"
"10.1101/136077","10.1093/bioinformatics/btx557","USA"
"10.1101/136085","10.1093/gbe/evx197","DEU"
"10.1101/136093","10.1111/jeb.13192","USA"
"10.1101/136101","10.1016/j.jmb.2017.06.010","CAN"
"10.1101/136143","10.1016/j.cpb.2017.11.001","USA"
"10.1101/136168","10.1016/j.cell.2017.10.037","USA"
"10.1101/136176","10.1007/s11306-017-1282-z","USA"
"10.1101/136382","10.1371/journal.pntd.0006085","USA"
"10.1101/136390","10.1016/j.jaridenv.2017.12.003","USA"
"10.1101/136440","10.1039/c7md00391a","CHN"
"10.1101/136507","10.1016/j.jhevol.2017.05.012","USA"
"10.1101/136507","10.1016/j.jhevol.2017.05.012","ESP"
"10.1101/136531","10.1371/journal.pcbi.1005867","CAN"
"10.1101/136556","10.1128/msphere.00555-17","CAN"
"10.1101/136598","10.1074/jbc.m117.785105","USA"
"10.1101/136655","10.1242/dev.151134","USA"
"10.1101/136705","10.1021/acs.jmedchem.7b00741","PRT"
"10.1101/136770","10.1111/tpj.13738","JPN"
"10.1101/136812","10.1021/acssynbio.7b00296","USA"
"10.1101/136820","10.1016/j.nicl.2017.07.025","GBR"
"10.1101/136846","10.3389/fnhum.2017.00348","ZAF"
"10.1101/136887","10.1152/jn.00742.2016","CAN"
"10.1101/136945","10.1039/c7an00978j","FRA"
"10.1101/137042","10.1111/1462-2920.13874","ESP"
"10.1101/137067","10.1261/rna.060996.117","GBR"
"10.1101/137075","10.1016/j.molcel.2017.07.011","CHN"
"10.1101/137117","10.1364/ao.56.006317","CHN"
"10.1101/137141","10.1104/pp.17.01566","CHN"
"10.1101/137356","10.1128/mbio.00922-17","FRA"
"10.1101/137414","10.1016/j.bbr.2017.05.033","FRA"
"10.1101/137497","10.1534/genetics.117.300292","USA"
"10.1101/137521","10.1093/sysbio/syx048","USA"
"10.1101/137547","10.1101/gr.223727.117","DEU"
"10.1101/137554","10.1016/j.placenta.2017.05.003","GBR"
"10.1101/137562","10.1117/1.nph.4.2.021106","GBR"
"10.1101/137638","10.1016/j.bpj.2017.06.058","DEU"
"10.1101/137703","10.1098/rspb.2017.1807","GBR"
"10.1101/137711","10.1126/science.aam7817","DEU"
"10.1101/137737","10.1093/hmg/ddx361","USA"
"10.1101/137794","10.1091/mbc.e17-03-0183","DEU"
"10.1101/137836","10.1073/pnas.1707400114","NLD"
"10.1101/137950","10.1007/s12032-017-0985-3","USA"
"10.1101/137968","10.1039/c7md00450h","IND"
"10.1101/137968","10.1039/c7md00450h","SAU"
"10.1101/138057","10.1111/1758-2229.12579","CHL"
"10.1101/138099","10.1073/pnas.1617374114","USA"
"10.1101/138172","10.1016/j.coisb.2017.07.006","GBR"
"10.1101/138263","10.3389/fnhum.2017.00425","DEU"
"10.1101/138420","10.1126/science.aan0249","USA"
"10.1101/138487","10.1128/jvi.01128-17","MEX"
"10.1101/138495","10.1111/jmi.12613","POL"
"10.1101/138537","10.15252/msb.20156297","DEU"
"10.1101/138537","10.15252/msb.20156297","DNK"
"10.1101/138545","10.1111/mec.14279","AUS"
"10.1101/138610","10.1083/jcb.201605119","CAN"
"10.1101/138651","10.1016/j.orggeochem.2017.07.003","USA"
"10.1101/138768","10.1073/pnas.1710603114","USA"
"10.1101/138941","10.1177/2472555217733437","USA"
"10.1101/138982","10.1093/jhered/esx096","BRA"
"10.1101/138990","10.3389/fmicb.2017.01479","MYS"
"10.1101/139006","10.1002/pmic.201700142","KOR"
"10.1101/139022","10.1016/j.cell.2017.07.033","USA"
"10.1101/139048","10.1128/iai.00631-17","USA"
"10.1101/139071","10.1371/journal.pcbi.1005786","USA"
"10.1101/139089","10.1007/s00223-017-0352-6","GBR"
"10.1101/139139","10.1093/molbev/msx277","USA"
"10.1101/139139","10.1093/molbev/msx277","GBR"
"10.1101/139238","10.1093/hmg/ddx401","TWN"
"10.1101/139253","10.3389/fmicb.2017.01283","CAN"
"10.1101/139287","10.1093/bioinformatics/btx641","USA"
"10.1101/139337","10.1152/jn.00204.2017","USA"
"10.1101/139428","10.1186/s41065-017-0038-0","CHN"
"10.1101/139576","10.1186/s13073-017-0481-6","SWE"
"10.1101/139584","10.3390/metabo7020025","IND"
"10.1101/139626","10.1093/bioinformatics/btx594","USA"
"10.1101/139725","10.1073/pnas.1610617114","USA"
"10.1101/139733","10.1371/journal.pgen.1007101","USA"
"10.1101/139782","10.1016/j.cell.2017.09.006","USA"
"10.1101/139915","10.1007/s10404-017-1980-x","GBR"
"10.1101/140012","10.1093/molbev/msx242","CHN"
"10.1101/140038","10.1242/dev.153874","AUS"
"10.1101/140046","10.1128/mbio.02154-15","USA"
"10.1101/140145","10.1007/s00709-017-1194-9","ITA"
"10.1101/140160","10.1242/dev.159400","FRA"
"10.1101/140293","10.1038/onc.2017.363","CHN"
"10.1101/140418","10.1364/oe.25.018288","DEU"
"10.1101/140483","10.1073/pnas.1703494114","USA"
"10.1101/140509","10.3389/fcimb.2017.00312","DEU"
"10.1101/140558","10.1098/rspb.2017.2003","DNK"
"10.1101/140566","10.1124/jpet.116.239384","USA"
"10.1101/140657","10.1016/j.biosystems.2017.09.014","GBR"
"10.1101/140707","10.1534/genetics.117.203380","FRA"
"10.1101/140814","10.3389/fmicb.2017.01975","DEU"
"10.1101/140830","10.1016/j.nicl.2017.08.017","BRA"
"10.1101/140871","10.1021/acssynbio.7b00258","CHN"
"10.1101/140889","10.1534/genetics.117.300358","USA"
"10.1101/141101","10.1186/s12918-017-0485-2","USA"
"10.1101/141119","10.1016/j.jtbi.2017.12.022","ISR"
"10.1101/141150","10.1038/nsmb.3499","USA"
"10.1101/141176","10.1093/bioinformatics/btx673","ESP"
"10.1101/141192","10.1016/j.schres.2017.07.029","USA"
"10.1101/141218","10.1186/s13287-017-0646-7","CHE"
"10.1101/141291","10.1016/j.bpj.2017.08.038","DEU"
"10.1101/141317","10.1002/ece3.3572","NZL"
"10.1101/141333","10.1534/genetics.117.300271","USA"
"10.1101/141416","10.1042/bcj20170272","CHN"
"10.1101/141465","10.1093/bioinformatics/btx639","USA"
"10.1101/141655","10.1261/rna.061796.117","CAN"
"10.1101/141705","10.3389/fpls.2017.01876","CHN"
"10.1101/141721","10.1016/j.ymben.2017.12.012","AUS"
"10.1101/141747","10.1534/g3.117.043331","USA"
"10.1101/141796","10.1073/pnas.1621196114","JPN"
"10.1101/141804","10.1016/j.jtbi.2017.07.025","GBR"
"10.1101/141812","10.1371/journal.pgen.1006780","DEU"
"10.1101/141929","10.1534/genetics.117.300212","CAN"
"10.1101/141937","10.1073/pnas.1704213114","ZAF"
"10.1101/141937","10.1073/pnas.1704213114","USA"
"10.1101/141945","10.18632/oncotarget.21963","CHN"
"10.1101/141994","10.1038/nmeth.4470","AUT"
"10.1101/142026","10.1016/j.molcel.2017.08.004","DEU"
"10.1101/142042","10.1038/ncb3591","USA"
"10.1101/142059","10.1093/molbev/msx277","USA"
"10.1101/142059","10.1093/molbev/msx277","GBR"
"10.1101/142075","10.1016/j.jviromet.2017.08.019","AUS"
"10.1101/142141","10.1021/acs.biochem.7b00926","USA"
"10.1101/142174","10.3389/fphys.2017.00507","CHE"
"10.1101/142190","10.1186/s12898-017-0154-8","FIN"
"10.1101/142224","10.1073/pnas.1702983114","USA"
"10.1101/142232","10.1016/j.cell.2017.07.024","USA"
"10.1101/142257","10.1093/bioinformatics/btx403","CHN"
"10.1101/142323","10.1093/molbev/msx293","NZL"
"10.1101/142356","10.1111/1755-0998.12712","CAN"
"10.1101/142380","10.1091/mbc.e17-03-0176","DEU"
"10.1101/142414","10.1083/jcb.201705031","USA"
"10.1101/142448","10.1016/j.ajhg.2017.06.002","USA"
"10.1101/142505","10.1128/msphere.00245-17","USA"
"10.1101/142521","10.1007/s11538-017-0354-6","DEU"
"10.1101/142596","10.1007/s11032-017-0679-8","CHN"
"10.1101/142620","10.1016/j.jtho.2017.10.034","TWN"
"10.1101/142729","10.15252/msb.20177819","DEU"
"10.1101/142745","10.1073/pnas.1702413114","USA"
"10.1101/142752","10.1242/jcs.205286","USA"
"10.1101/142778","10.1115/1.4037948","USA"
"10.1101/142786","10.1016/j.cortex.2017.11.020","AUT"
"10.1101/142810","10.1007/s00425-017-2720-x","USA"
"10.1101/142828","10.1111/evo.13316","GBR"
"10.1101/142976","10.1016/j.bpj.2017.09.037","GBR"
"10.1101/143008","10.1152/jn.00171.2017","USA"
"10.1101/143040","10.1186/s13059-017-1363-3","AUS"
"10.1101/143073","10.1371/journal.pcbi.1005861","ISR"
"10.1101/143164","10.1073/pnas.1713543114","USA"
"10.1101/143339","10.1016/j.ydbio.2017.02.009","NLD"
"10.1101/143396","10.1007/s10910-017-0806-0","JPN"
"10.1101/143404","10.1186/s12864-017-4283-4","USA"
"10.1101/143529","10.1111/nph.14815","USA"
"10.1101/143578","10.1111/1462-2920.13826","USA"
"10.1101/143586","10.1534/genetics.117.300312","USA"
"10.1101/143594","10.1016/j.jtbi.2017.11.015","DEU"
"10.1101/143651","10.1534/genetics.117.300581","SWE"
"10.1101/143693","10.1534/genetics.117.300078","ITA"
"10.1101/143818","10.1007/s11306-017-1241-8","GBR"
"10.1101/143925","10.1002/prot.25397","RUS"
"10.1101/143966","10.1038/nmeth.4459","DEU"
"10.1101/144022","10.1073/pnas.1708772114","ITA"
"10.1101/144089","10.1186/s12864-017-4316-z","JPN"
"10.1101/144204","10.1016/j.bbrc.2017.04.159","JPN"
"10.1101/144220","10.1128/mbio.01549-17","USA"
"10.1101/144287","10.1093/gbe/evx182","CAN"
"10.1101/144352","10.1016/j.jaci.2017.09.048","DEU"
"10.1101/144360","10.1242/jcs.201905","IND"
"10.1101/144378","10.1016/j.jchemneu.2017.07.002","IND"
"10.1101/144436","10.1021/acschemneuro.7b00138","USA"
"10.1101/144501","10.1038/nmeth.4467","DEU"
"10.1101/144527","10.1111/jav.01258","GBR"
"10.1101/144543","10.1016/j.cognition.2017.12.010","USA"
"10.1101/144576","10.3390/v9100292","FIN"
"10.1101/144600","10.1128/msystems.00035-17","CAN"
"10.1101/144691","10.1002/ece3.3413","FRA"
"10.1101/144766","10.3389/fonc.2017.00210","USA"
"10.1101/144774","10.1158/0008-5472.can-17-2995","USA"
"10.1101/144790","10.1128/aem.02068-17","CAN"
"10.1101/144808","10.1074/mcp.ra117.000057","USA"
"10.1101/144808","10.1074/mcp.ra117.000057","CHN"
"10.1101/144816","10.1093/jamia/ocx111","USA"
"10.1101/144857","10.1016/j.jid.2017.07.841","USA"
"10.1101/144907","10.1371/journal.ppat.1006624","USA"
"10.1101/144923","10.1073/pnas.1711917114","USA"
"10.1101/145011","10.1080/15592324.2017.1347245","USA"
"10.1101/145045","10.1016/j.cell.2017.11.013","GBR"
"10.1101/145045","10.1016/j.cell.2017.11.013","USA"
"10.1101/145086","10.1073/pnas.1710522114","USA"
