"PREPRINT_DOI","ARTICLE_DOI","ARTICLE_CREATED_DATE","ARTICLE_TITLE","SOURCETITLE","PAGE_CNT","PUBTYPE","DOCTYPE","AUTHOR_CNT","TYPE"
"10.1101/098368","10.1111/eva.12473",2017-03-04,"Trans-generational plasticity in response to immune challenge is constrained by heat stress","evolutionary applications",15,"J","ar",2,"Control"
"10.1101/098418","10.1142/s0129183117500796",2017-04-28,"Detection of memory loss of symmetry in the blockage of a turbulent flow within a duct","international journal of modern physics c",NA,"J","ar",5,"Control"
"10.1101/098434","10.1038/s41564-017-0047-9",2017-10-20,"Predicted microbial secretomes and their target substrates in marine sediment","nature microbiology",6,"J","ar",3,"Control"
"10.1101/098467","10.1113/jp274980",2017-10-05,"Empowering human cardiac progenitor cells by P2Y14 nucleotide receptor overexpression","journal of physiology",14,"J","ar",10,"Control"
"10.1101/098517","10.1186/s13059-017-1243-x",2017-06-12,"MicroRNAs control mRNA fate by compartmentalization based on 3' UTR length in male germ cells","genome biology",NA,"J","ar",6,"Control"
"10.1101/098533","10.1111/jeb.13118",2017-05-16,"A test for Y-linked additive and epistatic effects on surviving bacterial infections in Drosophila melanogaster","journal of evolutionary biology",9,"J","ar",2,"Control"
"10.1101/098541","10.1186/s12920-017-0284-z",2017-06-07,"In silico identification of potential key regulatory factors in smoking-induced lung cancer","bmc medical genomics",11,"J","ar",6,"Control"
"10.1101/098566","10.1186/s12864-017-3780-9",2017-05-25,"Transcriptomic resources for the medicinal legume Mucuna pruriens: De novo transcriptome assembly, annotation, identification and validation of EST-SSR markers","bmc genomics",NA,"J","ar",9,"Control"
"10.1101/098582","10.1186/s13059-017-1259-2",2017-06-19,"Chromatin marks and ambient temperature-dependent flowering strike up a novel liaison","genome biology",NA,"J","ar",2,"Control"
"10.1101/098616","10.1080/15592294.2017.1341026",2017-07-05,"Neighborhood characteristics influence DNA methylation of genes involved in stress response and inflammation: The Multi-Ethnic Study of Atherosclerosis","epigenetics",12,"J","ar",9,"Control"
"10.1101/098624","10.1111/faf.12206",2017-02-15,"The little fish that can feed the world","fish and fisheries",6,"J","ar",3,"Control"
"10.1101/098681","10.1534/genetics.117.202531",2017-06-23,"Networks underpinning symbiosis revealed through cross-species eQTL mapping","genetics",10,"J","ar",8,"Control"
"10.1101/098699","10.1073/pnas.1621082114",2017-02-23,"Clinical, genetic, and structural basis of congenital adrenal hyperplasia due to 11?-hydroxylase deficiency","proceedings of the national academy of sciences of the united states of america",8,"J","ar",39,"Control"
"10.1101/098707","10.1007/s10530-017-1513-2",2017-07-17,"Management of invasive Phragmites australis in the Adirondacks: a cautionary tale about prospects of eradication","biological invasions",15,"J","ar",4,"Control"
"10.1101/098731","10.1186/s12936-017-1687-1",2017-02-02,"Genetic diversity of Plasmodium vivax metacaspase 1 and Plasmodium vivax multi-drug resistance 1 genes of field isolates from Mauritania, Sudan and Oman","malaria journal",NA,"J","ar",18,"Control"
"10.1101/098814","10.1242/dev.143461",2017-08-01,"Patterning of the drosophila L2 vein is driven by regulatory interactions between region-specific transcription factors expressed in response to Dpp signalling","development (cambridge)",9,"J","ar",3,"Control"
"10.1101/098822","10.1007/s11284-017-1478-8",2017-06-19,"Isotopic analysis of epidermal mucus in freshwater fishes can reveal short-time diet variations","ecological research",10,"J","ar",5,"Control"
"10.1101/098855","10.1186/s12915-017-0380-8",2017-05-15,"Optogenetic interrogation reveals separable G-protein-dependent and -independent signalling linking G-protein-coupled receptors to the circadian oscillator","bmc biology",NA,"J","ar",7,"Control"
"10.1101/098871","10.1261/rna.059477.116",2017-03-22,"Functional dissection of NEAT1 using genome editing reveals substantial localization of the NEAT1-1 isoform outside paraspeckles","rna",10,"J","ar",4,"Control"
"10.1101/098897","10.1007/s11356-017-9576-2",2017-06-28,"Transformer oils as a potential source of environmental exposure to polychlorinated biphenyls (PCBs): an assessment in three central provinces of Iran","environmental science and pollution research",6,"J","ar",7,"Control"
"10.1101/098921","10.1530/joe-17-0119",2017-05-23,"Mineralocorticoid receptor activation and specificity-conferring mechanisms: A brief history","journal of endocrinology",5,"J","re",1,"Control"
"10.1101/098947","10.1093/molbev/msx054",2017-01-30,"Identification of highly divergent diatom-derived chloroplasts in dinoflagellates, including a description of Durinskia kwazulunatalensis sp. nov. (Peridiniales, Dinophyceae)","molecular biology and evolution",17,"J","ar",3,"Control"
"10.1101/098970","10.1038/s41562-017-0097",2017-04-21,"Climate change may alter human physical activity patterns","nature human behaviour",NA,"J","ar",2,"Control"
"10.1101/098988","10.1038/s41562-017-0098",2017-04-21,"Subsistence styles shape human social learning strategies","nature human behaviour",NA,"J","ar",2,"Control"
"10.1101/099036","10.1093/gigascience/gix074",2017-08-25,"Novel transcriptome resources for three scleractinian coral species from the Indo-Pacific","gigascience",NA,"J","ar",2,"Control"
"10.1101/099077","10.1016/j.jsb.2017.11.003",2017-11-10,"Phylogenetic analysis predicts structural divergence for proteobacterial ClpC proteins","journal of structural biology",11,"J","ar",3,"Control"
"10.1101/099093","10.1093/nar/gkx251",2017-04-05,"H3K4 demethylase KDM5B regulates global dynamics of transcription elongation and alternative splicing in embryonic stem cells","nucleic acids research",15,"J","ar",2,"Control"
"10.1101/099119","10.1371/journal.pgen.1006881",2017-07-07,"Processing closely spaced lesions during Nucleotide Excision Repair triggers mutagenesis in E. coli","plos genetics",NA,"J","ar",5,"Control"
"10.1101/099127","10.1038/nmeth.4470",2017-10-23,"Deciphering lipid structures based on platform-independent decision rules","nature methods",4,"J","ar",20,"Control"
"10.1101/099143","10.1101/gr.219683.116",2017-12-14,"Saturation mutagenesis reveals manifold determinants of exon definition","genome research",14,"J","ar",10,"Control"
"10.1101/099234","10.1093/bioinformatics/btx371",2017-06-07,"EpiCompare: An online tool to define and explore genomic regions with tissue or cell type-specific epigenomic features","bioinformatics",8,"J","ar",2,"Control"
"10.1101/099267","10.1091/mbc.e16-04-0213",2017-03-30,"Forty years on: Clathrin-coated pits continue to fascinate","molecular biology of the cell",5,"J","ar",3,"Control"
"10.1101/099275","10.1111/mpp.12546",2017-02-21,"The DnaJ protein OsDjA6 negatively regulates rice innate immunity to the blast fungus Magnaporthe oryzae","molecular plant pathology",8,"J","ar",5,"Control"
"10.1101/099309","10.1007/s12021-017-9343-z",2017-10-07,"SpiCoDyn: A Toolbox for the Analysis of Neuronal Network Dynamics and Connectivity from Multi-Site Spike Signal Recordings","neuroinformatics",16,"J","ar",4,"Control"
"10.1101/099317","10.1073/pnas.1611428114",2017-03-21,"Sensing relative signal in the Tgf-?/Smad pathway","proceedings of the national academy of sciences of the united states of america",8,"J","ar",4,"Control"
"10.1101/099325","10.1093/gbe/evw303",2017-01-03,"Satellite DNA and transposable elements in Seabuckthorn (Hippophae rhamnoides), a dioecious plant with small Y and large x chromosomes","genome biology and evolution",16,"J","ar",9,"Control"
"10.1101/099333","10.1002/ecs2.1887",2017-07-27,"Open access increases citations of papers in ecology","ecosphere",NA,"J","ar",3,"Control"
"10.1101/099424","10.1111/ecog.02869",2017-05-12,"Environmental marginality and geographic range limits: a case study with Arabidopsis lyrata ssp. lyrata","ecography",13,"J","ar",3,"Control"
"10.1101/099440","10.1073/pnas.1702893114",2017-07-12,"Genetic identification of a hindbrain nucleus essential for innate vocalization","proceedings of the national academy of sciences of the united states of america",6,"J","ar",12,"Control"
"10.1101/099473","10.1186/s12915-017-0375-5",2017-05-02,"The biological function of the cellular prion protein: An update","bmc biology",NA,"J","re",3,"Control"
"10.1101/099481","10.1007/s10453-017-9496-0",2017-09-04,"Recommended terminology for aerobiological studies","aerobiologia",3,"J","ar",19,"Control"
"10.1101/099499","10.1093/bioinformatics/btx512",2017-08-09,"LLR: A latent low-rank approach to colocalizing genetic risk variants in multiple GWAS","bioinformatics",9,"J","ar",6,"Control"
"10.1101/099549","10.1101/gr.213694.116",2017-04-06,"The developmental proteome of Drosophila melanogaster","genome research",13,"J","ar",10,"Control"
"10.1101/099564","10.1186/s12864-017-3755-x",2017-05-18,"Drosophila melanogaster positive transcriptional elongation factors regulate metabolic and sex-biased expression in adults","bmc genomics",NA,"J","ar",4,"Control"
"10.1101/099572","10.1093/molbev/msx173",2017-05-31,"Pneumococcal Capsule Synthesis Locus cps as Evolutionary Hotspot with Potential to Generate Novel Serotypes by Recombination","molecular biology and evolution",18,"J","ar",10,"Control"
"10.1101/099580","10.1086/692829",2017-08-14,"Transcriptomic basis of metamorphic competence in the salt-Marsh-dwelling polychaete Capitella teleta","biological bulletin",13,"J","ar",2,"Control"
"10.1101/099606","10.1016/j.molcel.2017.02.027",2017-04-07,"The BET Protein BRD2 Cooperates with CTCF to Enforce Transcriptional and Architectural Boundaries","molecular cell",1159999899,"J","ar",15,"Control"
"10.1101/099614","10.1093/beheco/arx141",2017-10-02,"The influence of wind selectivity on migratory behavioral strategies","behavioral ecology",9,"J","ar",4,"Control"
"10.1101/099804","10.1073/pnas.1700945114",2017-08-16,"Geography of intergenerational mobility and child development","proceedings of the national academy of sciences of the united states of america",6,"J","ar",6,"Control"
"10.1101/099853","10.1101/gr.218669.116",2017-05-19,"Dehydration stress extends mRNA 3? untranslated regions with noncoding RNA functions in Arabidopsis","genome research",10,"J","ar",4,"Control"
"10.1101/099895","10.1093/bioinformatics/btx615",2017-09-23,"RRDB: A comprehensive and non-redundant benchmark for RNA-RNA docking and scoring","bioinformatics",6,"J","ar",2,"Control"
"10.1101/099911","10.1186/s13059-017-1275-2",2017-07-21,"Characterization of background noise in capture-based targeted sequencing data","genome biology",NA,"J","ar",12,"Control"
"10.1101/099929","10.18632/oncotarget.22952",2017-12-07,"IGF-1 induces the epithelial-mesenchymal transition via Stat5 in hepatocellular carcinoma","oncotarget",9,"J","ar",9,"Control"
"10.1101/099937","10.1016/j.cortex.2017.01.014",2017-01-30,"The neurocognitive basis of borrowed context information","cortex",12,"J","ar",2,"Control"
"10.1101/099986","10.1126/scisignal.aam8429",2017-10-03,"Inhibition of the oncogenic fusion protein EWS-FLI1 causes G2-M cell cycle arrest and enhanced vincristine sensitivity in Ewing's sarcoma","science signaling",NA,"J","ar",13,"Control"
"10.1101/100032","10.1186/s12859-017-1826-2",2017-10-16,"A sensitive short read homology search tool for paired-end read sequencing data","bmc bioinformatics",NA,"J","ar",3,"Control"
"10.1101/100073","10.1093/nar/gkx402",2017-04-28,"CSTEA: A webserver for the Cell State Transition Expression Atlas","nucleic acids research",6,"J","ar",6,"Control"
"10.1101/100099","10.1098/rsif.2017.0160",2017-06-21,"Model-based analysis of an outbreak of bubonic plague in Cairo in 1801","journal of the royal society interface",NA,"J","ar",3,"Control"
"10.1101/100131","10.1534/g3.117.044669",2017-07-15,"Two types of etiological mutation in the limb-specific enhancer of Shh","g3: genes, genomes, genetics",8,"J","ar",4,"Control"
"10.1101/100164","10.1002/hbm.23640",2017-05-10,"How do individual differences in children's domain specific and domain general abilities relate to brain activity within the intraparietal sulcus during arithmetic? An fMRI study","human brain mapping",16,"J","ar",2,"Control"
"10.1101/100198","10.1101/gad.292516.116",2017-02-28,"ZMYM3 regulates BRCA1 localization at damaged chromatin to promote DNA repair","genes and development",15,"J","ar",12,"Control"
"10.1101/100248","10.1128/msphere.00483-17",2017-11-23,"CRISPR-Cas-mediated gene silencing reveals RacR to be a negative regulator of YdaS and YdaT toxins in Escherichia coli K-12","msphere",NA,"J","ar",4,"Control"
"10.1101/100263","10.1186/s12915-017-0374-6",2017-05-05,"Central peptidergic modulation of peripheral olfactory responses","bmc biology",NA,"J","ar",3,"Control"
"10.1101/100354","10.1086/695136",2017-12-15,"Coupling, reinforcement, and speciation","american naturalist",18,"J","ar",2,"Control"
"10.1101/100461","10.1093/nar/gkx895",2017-09-23,"M6AVar: A database of functional variants involved in m 6 A modification","nucleic acids research",7,"J","ar",9,"Control"
"10.1101/100511","10.1371/journal.pcbi.1005828",2017-10-30,"A method to quantify mechanobiologic forces during zebrafish cardiac development using 4-D light sheet imaging and computational modeling","plos computational biology",NA,"J","ar",6,"Control"
"10.1101/100552","10.1111/mpp.12562",2017-05-03,"Fsr1, a striatin homologue, forms an endomembrane-associated complex that regulates virulence in the maize pathogen Fusarium verticillioides","molecular plant pathology",15,"J","ar",5,"Control"
"10.1101/100602","10.1073/pnas.1701990114",2017-06-29,"Ionic CD3?Lck interaction regulates the initiation of T-cell receptor signaling","proceedings of the national academy of sciences of the united states of america",9,"J","ar",9,"Control"
"10.1101/100636","10.1002/bit.26506",2017-12-02,"Development of a microfluidic platform for high-throughput screening of non-viral gene delivery vectors","biotechnology and bioengineering",10,"J","ar",6,"Control"
"10.1101/100685","10.1093/nar/gkx749",2017-08-17,"CRISPR-mediated isolation of specific megabase segments of genomic DNA","nucleic acids research",NA,"J","ar",2,"Control"
"10.1101/100735","10.1007/s00251-017-0981-y",2017-04-06,"Mutational profiling in the peripheral blood leukocytes of patients with systemic mast cell activation syndrome using next-generation sequencing","immunogenetics",11,"J","ar",7,"Control"
