"PREPRINT_DOI","ARTICLE_DOI","GENDER"
"10.1101/098210","10.1523/eneuro.0267-17.2017","male"
"10.1101/098277","10.1038/s41598-017-06995-2","male"
"10.1101/098400","10.1038/s41598-017-02648-6","male"
"10.1101/098459","10.1038/s41598-017-03607-x","male"
"10.1101/098590","10.1038/s41467-017-01536-x","male"
"10.1101/098863","10.1371/journal.pone.0175504","male"
"10.1101/098905","10.1038/s41598-017-16252-1","male"
"10.1101/098913","10.1038/nprot.2017.039","female"
"10.1101/099051","10.7554/elife.26232","male"
"10.1101/099184","10.7554/elife.21886","female"
"10.1101/099226","10.1016/j.cub.2017.06.076","male"
"10.1101/099515","10.7554/elife.30425","male"
"10.1101/099663","10.1371/journal.pone.0175448","male"
"10.1101/099671","10.1371/journal.pbio.2002623","male"
"10.1101/099747","10.1038/s41467-017-02265-x","male"
"10.1101/099796","10.1038/s41598-017-16590-0","female"
"10.1101/100065","10.1038/s41598-017-04564-1","male"
"10.1101/100149","10.1038/s41467-017-01449-9","male"
"10.1101/100305","10.1038/s41467-017-00771-6","male"
"10.1101/100453","10.1038/s41598-017-08263-9","male"
"10.1101/100479","10.7554/elife.25819","male"
"10.1101/100537","10.1016/j.cub.2017.04.025","male"
"10.1101/100719","10.1038/nature22350","male"
"10.1101/101170","10.1038/s41598-017-04744-z","male"
"10.1101/101220","10.1038/s41467-017-02150-7","male"
"10.1101/101436","10.1016/j.cub.2017.09.041","male"
"10.1101/101535","10.1098/rsos.170781","male"
"10.1101/101550","10.1371/journal.pone.0171767","male"
"10.1101/101568","10.1038/srep45003","female"
"10.1101/101576","10.1038/s41467-017-00173-8","male"
"10.1101/101584","10.1111/ejn.13578","unknown"
"10.1101/101782","10.1038/s41467-017-01253-5","female"
"10.1101/101865","10.1038/s41598-017-06263-3","male"
"10.1101/101881","10.1038/s41467-017-00920-x","female"
"10.1101/101907","10.1038/s41598-017-05990-x","male"
"10.1101/101964","10.7554/elife.22477","male"
"10.1101/101972","10.7554/elife.28673","male"
"10.1101/102145","10.1038/s41598-017-17986-8","male"
"10.1101/102319","10.7554/elife.20752.001","female"
"10.1101/102384","10.4103/ijmr.ijmr_1877_15","male"
"10.1101/102673","10.1523/jneurosci.3352-16.2017","male"
"10.1101/102723","10.1242/bio.029579","male"
"10.1101/102897","10.1523/jneurosci.0056-17.2017","male"
"10.1101/103127","10.1371/journal.pone.0189380","male"
"10.1101/103150","10.1038/s41598-017-03479-1","male"
"10.1101/103424","10.1038/s41598-017-02648-6","male"
"10.1101/103432","10.1038/s41598-017-18119-x","male"
"10.1101/103457","10.1038/s41598-017-01864-4","male"
"10.1101/103481","10.1016/j.celrep.2017.10.042","female"
"10.1101/103499","10.1038/nature24028","male"
"10.1101/103556","10.1038/s41598-017-02513-6","male"
"10.1101/103564","10.1098/rsos.160765","male"
"10.1101/103572","10.1016/j.cub.2017.06.046","female"
"10.1101/103671","10.1371/journal.pone.0170619","male"
"10.1101/103820","10.1371/journal.pone.0184120","male"
"10.1101/104083","10.1126/sciadv.1701383","female"
"10.1101/104281","10.1021/acs.jced.7b00174","male"
"10.1101/104414","10.1016/j.jneumeth.2017.06.008","female"
"10.1101/104430","10.1038/s41598-017-06291-z","male"
"10.1101/104562","10.7554/elife.23612","male"
"10.1101/104620","10.1038/s41598-017-08830-0","male"
"10.1101/104687","10.1038/s41598-017-15126-w","male"
"10.1101/104711","10.1371/journal.pone.0182974","male"
"10.1101/104729","10.1038/s41598-017-06428-0","male"
"10.1101/104752","10.1038/s41598-017-16305-5","male"
"10.1101/104778","10.1038/s41598-017-04391-4","female"
"10.1101/104802","10.1523/jneurosci.3198-17.2017","male"
"10.1101/104935","10.1038/s41598-017-16284-7","female"
"10.1101/105023","10.1038/s41598-017-03250-6","male"
"10.1101/105049","10.1021/acscentsci.7b00041","male"
"10.1101/105288","10.1038/s41467-017-00386-x","male"
"10.1101/105296","10.1038/s41598-017-17472-1","female"
"10.1101/105395","10.1371/journal.pone.0176499","female"
"10.1101/105403","10.1523/jneurosci.3880-16.2017","male"
"10.1101/105569","10.7554/elife.25165","female"
"10.1101/105742","10.1371/journal.pone.0187740","male"
"10.1101/105882","10.1038/srep46636","female"
"10.1101/105916","10.1016/j.cub.2017.04.023","female"
"10.1101/105940","10.1371/journal.pone.0184612","male"
"10.1101/106005","10.1038/ncomms16091","male"
"10.1101/106039","10.1371/journal.pone.0182141","male"
"10.1101/106237","10.1136/bmj.j3751","male"
"10.1101/106468","10.1038/s41467-017-00432-8","male"
"10.1101/106567","10.7554/elife.21105.001","female"
"10.1101/106625","10.1371/journal.pone.0181480","female"
"10.1101/106815","10.1038/s41598-017-11629-8","male"
"10.1101/106930","10.7554/elife.22058","male"
"10.1101/106963","10.1038/s41598-017-16700-y","female"
"10.1101/107086","10.7554/elife.22057","male"
"10.1101/107094","10.7554/elife.27055","male"
"10.1101/107128","10.1038/ncomms15672","male"
"10.1101/107169","10.7717/peerj.3849","male"
"10.1101/107193","10.1038/s41467-017-00528-1","male"
"10.1101/107409","10.1038/s41598-017-11679-y","male"
"10.1101/107425","10.1371/journal.pone.0189187","male"
"10.1101/107557","10.1016/j.cub.2017.08.073","male"
"10.1101/107573","10.1038/s41598-017-10719-x","male"
"10.1101/107607","10.1038/s41598-017-12583-1","unknown"
"10.1101/107631","10.7554/elife.29176","male"
"10.1101/107771","10.1038/s41598-017-11147-7","unknown"
"10.1101/107805","10.1038/s41598-017-07296-4","male"
"10.1101/107995","10.7554/elife.30433","male"
"10.1101/108035","10.7554/elife.25157.001","female"
"10.1101/108100","10.1038/s41598-017-08358-3","male"
"10.1101/108159","10.1038/s41598-017-14257-4","female"
"10.1101/108274","10.1038/s41598-017-11782-0","male"
"10.1101/108431","10.1038/s41467-017-00940-7","male"
"10.1101/108514","10.1016/j.jneumeth.2017.07.028","female"
"10.1101/108639","10.1523/jneurosci.2307-16.2017","female"
"10.1101/108894","10.1371/journal.pone.0187368","male"
"10.1101/108910","10.7554/elife.25299.001","male"
"10.1101/109009","10.1038/srep46339","female"
"10.1101/109074","10.1371/journal.pone.0177393","female"
"10.1101/109108","10.1126/sciadv.1700553","male"
"10.1101/109132","10.1242/bio.021345","male"
"10.1101/109215","10.1038/s41598-017-10538-0","female"
"10.1101/109330","10.1038/s41467-017-02430-2","male"
"10.1101/109389","10.1038/s41467-017-01424-4","male"
"10.1101/109439","10.1038/s41598-017-11232-x","male"
"10.1101/109595","10.1038/s41467-017-00054-0","male"
"10.1101/109645","10.1371/journal.pone.0182358","male"
"10.1101/109660","10.1523/jneurosci.3493-16.2017","male"
"10.1101/109801","10.1371/journal.pone.0184195","female"
"10.1101/109819","10.1523/jneurosci.0098-17.2017","female"
"10.1101/109850","10.1016/j.jneumeth.2017.04.016","male"
"10.1101/109934","10.7717/peerj.3946","male"
"10.1101/109983","10.1038/s41598-017-12025-y","male"
"10.1101/110007","10.1038/s41598-017-09568-5","male"
"10.1101/110023","10.1038/s41467-017-01663-5","female"
"10.1101/110056","10.1038/s41598-017-14148-8","male"
"10.1101/110098","10.1371/journal.pone.0186439","male"
"10.1101/110197","10.7554/elife.25940","male"
"10.1101/110361","10.1038/srep44210","unknown"
"10.1101/110395","10.1016/j.heliyon.2017.e00364","male"
"10.1101/110544","10.7554/elife.22195","male"
"10.1101/110601","10.1016/j.celrep.2017.10.005","female"
"10.1101/110684","10.1016/j.neuron.2017.08.025","male"
"10.1101/110718","10.3389/feart.2017.00048","female"
"10.1101/110726","10.1038/srep44394","male"
"10.1101/110775","10.1371/journal.pone.0182789","male"
"10.1101/110841","10.7554/elife.25885","male"
"10.1101/110957","10.1038/nn.4594","male"
"10.1101/111245","10.1371/journal.pbio.2001492","male"
"10.1101/111260","10.1016/j.celrep.2017.08.098","male"
"10.1101/111575","10.1098/rsos.170918","male"
"10.1101/111765","10.1038/s41598-017-04617-5","unknown"
"10.1101/111781","10.7554/elife.24487.001","male"
"10.1101/111831","10.1016/j.celrep.2017.05.036","male"
"10.1101/112060","10.7717/peerj.3529","male"
"10.1101/112201","10.1038/s41598-017-17203-6","male"
"10.1101/112235","10.1038/s41598-017-01447-3","male"
"10.1101/112250","10.1038/s41598-017-04953-6","male"
"10.1101/112383","10.1038/s41598-017-13681-w","female"
"10.1101/112458","10.1038/s41467-017-00934-5","male"
"10.1101/112466","10.1016/j.celrep.2017.08.033","female"
"10.1101/112714","10.1016/j.cub.2017.06.045","male"
"10.1101/112847","10.7554/elife.22883.001","female"
"10.1101/113134","10.1038/s41598-017-10515-7","male"
"10.1101/113142","10.7717/peerj.3480","male"
"10.1101/113217","10.1098/rsos.170497","male"
"10.1101/113357","10.1371/journal.pone.0179043","male"
"10.1101/113571","10.7717/peerj.3899","male"
"10.1101/113647","10.1371/journal.pbio.2003552","male"
"10.1101/113852","10.1242/bio.025833","female"
"10.1101/114199","10.1016/j.cub.2017.05.035","male"
"10.1101/114272","10.1038/s41598-017-08978-9","male"
"10.1101/114306","10.1371/journal.pone.0172970","female"
"10.1101/114439","10.1016/j.conb.2017.07.008","male"
"10.1101/114454","10.1523/jneurosci.3838-16.2017","male"
"10.1101/114488","10.1038/nature25012","male"
"10.1101/114496","10.7554/elife.25885","male"
"10.1101/114504","10.7554/elife.28985","male"
"10.1101/114686","10.1038/s41598-017-17243-y","male"
"10.1101/114785","10.12688/f1000research.10490.1","female"
"10.1101/114850","10.1371/journal.pone.0181843","unknown"
"10.1101/114926","10.7554/elife.20437","male"
"10.1101/115121","10.1371/journal.pone.0184431","male"
"10.1101/115170","10.1038/s41467-017-00377-y","male"
"10.1101/115204","10.7554/elife.32027","male"
"10.1101/115329","10.1038/s41598-017-00912-3","male"
"10.1101/115360","10.1038/s41598-017-16633-6","female"
"10.1101/115402","10.1016/j.conb.2017.08.004","male"
"10.1101/115758","10.1038/s41598-017-09966-9","female"
"10.1101/115865","10.1371/journal.pone.0183085","male"
"10.1101/115873","10.1038/s41598-017-12478-1","male"
"10.1101/115907","10.7554/elife.23623.001","male"
"10.1101/115949","10.1523/eneuro.0170-17.2017","female"
"10.1101/116236","10.1016/j.cub.2017.03.033","male"
"10.1101/116285","10.7554/elife.25960","male"
"10.1101/116327","10.1371/journal.pone.0181796","male"
"10.1101/116376","10.1038/s41467-017-00342-9","male"
"10.1101/116384","10.1038/s41598-017-05541-4","female"
"10.1101/116392","10.1111/ejn.13720","male"
"10.1101/116400","10.1016/j.conb.2017.03.011","female"
"10.1101/116467","10.1038/s41598-017-03115-y","male"
"10.1101/116632","10.1038/s41467-017-00963-0","male"
"10.1101/116657","10.7554/elife.30115.001","male"
"10.1101/116681","10.7554/elife.33066","male"
"10.1101/116731","10.1242/bio.025817","male"
"10.1101/117028","10.1038/s41598-017-13130-8","male"
"10.1101/117168","10.1038/s41598-017-16785-5","female"
"10.1101/117267","10.1038/ncomms15835","male"
"10.1101/117440","10.1371/journal.pone.0182938","male"
"10.1101/117465","10.1038/s41598-017-13500-2","male"
"10.1101/117507","10.1242/bio.025825","male"
"10.1101/117788","10.7554/elife.25727","male"
"10.1101/117812","10.1371/journal.pbio.2002780","male"
"10.1101/117879","10.1371/journal.pone.0189012","male"
"10.1101/118216","10.1038/s41598-017-15340-6","male"
"10.1101/118273","10.1523/jneurosci.0610-17.2017","male"
"10.1101/118471","10.1523/jneurosci.0334-17.2017","male"
"10.1101/118505","10.1038/s41467-017-01644-8","male"
"10.1101/118612","10.1038/s41598-017-06310-z","male"
"10.1101/118661","10.7554/elife.26473","male"
"10.1101/118745","10.1371/journal.pone.0180217","male"
"10.1101/118927","10.1038/s41598-017-09089-1","male"
"10.1101/119081","10.1523/jneurosci.3033-16.2017","male"
"10.1101/119164","10.1371/journal.pone.0188839","female"
"10.1101/119222","10.12688/f1000research.10490.1","female"
"10.1101/119370","10.7554/elife.27417","male"
"10.1101/119404","10.7554/elife.29538","male"
"10.1101/119495","10.1371/journal.pone.0176333","male"
"10.1101/119511","10.1038/s41598-017-11159-3","male"
"10.1101/119792","10.7717/peerj.4045","male"
"10.1101/119800","10.1016/j.celrep.2017.08.087","male"
"10.1101/120063","10.1038/s41598-017-06806-8","male"
"10.1101/120188","10.1371/journal.pone.0186433","male"
"10.1101/120444","10.7554/elife.31186","male"
"10.1101/120519","10.7554/elife.32715","male"
"10.1101/120725","10.7554/elife.23539","male"
"10.1101/120766","10.1038/s41467-017-01112-3","male"
"10.1101/120857","10.7554/elife.25618.001","male"
"10.1101/120980","10.7554/elife.28412","male"
"10.1101/121111","10.7554/elife.26278","female"
"10.1101/121525","10.1098/rsos.170617","female"
"10.1101/121574","10.1016/j.conb.2017.07.008","male"
"10.1101/121582","10.3791/55333","female"
"10.1101/121673","10.1103/physrevlett.119.126401","male"
"10.1101/121749","10.7554/elife.28877","male"
"10.1101/121756","10.1523/jneurosci.0554-17.2017","male"
"10.1101/121780","10.7554/elife.28600","male"
"10.1101/121814","10.1371/journal.pone.0179731","unknown"
"10.1101/121830","10.7717/peerj.3577","female"
"10.1101/121855","10.7554/elife.26109","male"
"10.1101/121863","10.1016/j.cub.2017.03.023","male"
"10.1101/121947","10.1038/s41467-017-01958-7","male"
"10.1101/121996","10.1371/journal.pone.0178381","male"
"10.1101/122150","10.1038/ncomms15539","male"
"10.1101/122242","10.1126/sciadv.1700944","male"
"10.1101/122267","10.1523/jneurosci.1177-17.2017","male"
"10.1101/122572","10.1038/s41598-017-10779-z","male"
"10.1101/122648","10.1038/nature22376","male"
"10.1101/122671","10.1038/s41598-017-01331-0","male"
"10.1101/122697","10.1038/ncomms15662","female"
"10.1101/122705","10.1038/s41598-017-05094-6","female"
"10.1101/122770","10.1016/j.celrep.2017.10.003","female"
"10.1101/122820","10.1523/jneurosci.3938-16.2017","male"
"10.1101/122887","10.7554/elife.25819","male"
"10.1101/122978","10.1038/s41598-017-12875-6","male"
"10.1101/122986","10.7554/elife.29750","male"
"10.1101/123018","10.1371/journal.pone.0176258","male"
"10.1101/123026","10.7554/elife.28652","male"
"10.1101/123133","10.7554/elife.26856","male"
"10.1101/123158","10.1038/ncomms15680","unknown"
"10.1101/123406","10.1523/eneuro.0337-16.2017","female"
"10.1101/123695","10.1523/jneurosci.0792-17.2017","male"
"10.1101/123794","10.1021/acsnano.7b02523","male"
"10.1101/123950","10.1523/jneurosci.2428-16.2017","female"
"10.1101/124024","10.1038/s41598-017-13208-3","male"
"10.1101/124107","10.1016/j.celrep.2017.08.077","male"
"10.1101/124354","10.7554/elife.33590","male"
"10.1101/124370","10.7554/elife.26607","male"
"10.1101/124396","10.1038/s41598-017-16181-z","male"
"10.1101/124438","10.1038/s41598-017-18164-6","male"
"10.1101/124495","10.12688/f1000research.11369.1","male"
"10.1101/124594","10.7554/elife.30329","male"
"10.1101/124669","10.7554/elife.22901","male"
"10.1101/124750","10.1523/jneurosci.0846-17.2017","female"
"10.1101/124826","10.1371/journal.pone.0183495","female"
"10.1101/124867","10.7554/elife.28141","male"
"10.1101/125039","10.1038/s41467-017-01909-2","male"
"10.1101/125104","10.7554/elife.27159","male"
"10.1101/125138","10.1038/s41598-017-17194-4","male"
"10.1101/125336","10.1038/s41598-017-08030-w","male"
"10.1101/125344","10.1016/j.celrep.2017.07.056","male"
"10.1101/125583","10.1039/c7nr04974a","male"
"10.1101/125716","10.7554/elife.22526.001","male"
"10.1101/125799","10.1371/journal.pone.0186173","male"
"10.1101/125831","10.7554/elife.28083.001","male"
"10.1101/126086","10.7554/elife.24459","male"
"10.1101/126136","10.1038/s41467-017-01429-z","male"
"10.1101/126268","10.1038/s41598-017-16089-8","female"
"10.1101/126276","10.1016/j.celrep.2017.10.074","male"
"10.1101/126326","10.1371/journal.pone.0184529","male"
"10.1101/126581","10.1371/journal.pone.0185493","male"
"10.1101/126631","10.7554/elife.28081","male"
"10.1101/126755","10.7554/elife.30115.001","male"
"10.1101/126771","10.7554/elife.29744","male"
"10.1101/126813","10.1038/ncomms16113","male"
"10.1101/126847","10.1038/ncomms16026","female"
"10.1101/127126","10.1523/jneurosci.2439-16.2017","male"
"10.1101/127159","10.7554/elife.30278","female"
"10.1101/127167","10.1038/s41598-017-09558-7","male"
"10.1101/127332","10.1038/s41467-017-00320-1","male"
"10.1101/127423","10.1371/journal.pone.0187546","female"
"10.1101/127449","10.1038/s41598-017-10690-7","male"
"10.1101/127498","10.1016/j.cub.2017.09.065","male"
"10.1101/127506","10.1038/s41598-017-09471-z","male"
"10.1101/127589","10.1523/jneurosci.1193-16.2017","male"
"10.1101/127837","10.1242/bio.025833","female"
"10.1101/128082","10.1016/j.celrep.2017.05.080","female"
"10.1101/128280","10.7554/elife.31558","male"
"10.1101/128298","10.1371/journal.pbio.2001323","male"
"10.1101/128330","10.1371/journal.pone.0184319","male"
"10.1101/128413","10.7717/peerj.3878","male"
"10.1101/128595","10.7554/elife.27215.001","male"
"10.1101/128736","10.1371/journal.pone.0185385","male"
"10.1101/128769","10.7554/elife.28295","male"
"10.1101/128827","10.1242/bio.029579","male"
"10.1101/128942","10.1038/s41598-017-09213-1","male"
"10.1101/128975","10.1038/s41598-017-16014-z","female"
"10.1101/129015","10.1089/brain.2017.0506","female"
"10.1101/129056","10.1038/s41598-017-11344-4","female"
"10.1101/129171","10.1523/eneuro.0341-17.2017","male"
"10.1101/129197","10.1038/s41598-017-10072-z","unknown"
"10.1101/129379","10.1038/s41467-017-00497-5","male"
"10.1101/129411","10.7554/elife.24820","male"
"10.1101/129767","10.1038/s41598-017-17742-y","unknown"
"10.1101/129908","10.7554/elife.28297","male"
"10.1101/130054","10.7554/elife.29502","male"
"10.1101/130096","10.7554/elife.24987","male"
"10.1101/130120","10.7554/elife.28032","male"
"10.1101/130161","10.1371/journal.pone.0185579","female"
"10.1101/130245","10.1038/s41598-017-12211-y","male"
"10.1101/130484","10.1038/s41598-017-08332-z","male"
"10.1101/130567","10.1103/physrevlett.119.177401","male"
"10.1101/130575","10.1038/s41467-017-01679-x","male"
"10.1101/130831","10.7554/elife.26487","male"
"10.1101/130906","10.1242/bio.028522","male"
"10.1101/131094","10.1016/j.cub.2017.07.054","male"
"10.1101/131110","10.7554/elife.26956","male"
"10.1101/131193","10.1038/s41598-017-10396-w","female"
