PREPRINT_DOI,ARTICLE_DOI,SOURCETITLE,ARTICLE_CREATED_DATE,AUTHOR_CNT,TYPE,FIRST_AUTHOR_AGE,LAST_AUTHOR_AGE,FIRST_AUTHOR_IS_FEMALE,LAST_AUTHOR_IS_FEMALE,FIRST_AUTHOR_IS_US,LAST_AUTHOR_IS_US,FIRST_AUTHOR_TOP100_INSTITUTE,LAST_AUTHOR_TOP100_INSTITUTE,IS_OA,IF
10.1101/182204,10.15252/embr.201744705,embo reports,2017-12-08,13,Control,5,22,1,0,0,0,0,0,1,6.57
10.1101/182386,10.1093/jxb/erx391,journal of experimental botany,2017-10-18,6,Control,9,21,1,0,1,1,0,0,1,5.35
10.1101/182428,10.1111/nph.14945,new phytologist,2017-12-16,10,Control,9,21,0,1,0,0,0,0,1,7.44
10.1101/182436,10.1016/j.jcv.2017.12.005,journal of clinical virology,2017-12-13,9,Control,1,22,1,0,0,0,0,0,0,3.15
10.1101/182899,10.1534/g3.117.300216,"g3: genes, genomes, genetics",2017-09-12,4,Control,0,19,1,0,1,1,1,1,1,2.7
10.1101/182972,10.1039/c7ib00155j,integrative biology (united kingdom),2017-10-02,4,Control,0,12,0,0,0,0,0,0,0,3.05
10.1101/183038,10.3389/fimmu.2017.01821,frontiers in immunology,2017-12-18,7,Control,1,21,0,0,0,0,0,0,1,5.3
10.1101/183129,10.1117/1.nph.4.4.040501,neurophotonics,2017-12-23,8,Control,3,19,0,0,0,0,0,0,1,3.6
10.1101/183251,10.1534/genetics.117.300060,genetics,2017-11-10,6,Control,2,22,0,1,1,1,0,0,1,3.85
10.1101/183376,10.1073/pnas.1708944114,proceedings of the national academy of sciences of the united states of america,2017-10-10,3,Control,12,21,NA,NA,0,0,0,0,1,9.69
10.1101/183384,10.1214/17-aoas1079,annals of applied statistics,2017-12-28,1,Control,15,15,0,0,1,1,0,0,0,1.66
10.1101/183533,10.1105/tpc.17.00367,plant cell,2017-11-01,10,Control,5,17,0,0,0,0,0,0,1,7.92
10.1101/183590,10.1073/pnas.1709015114,proceedings of the national academy of sciences of the united states of america,2017-10-31,3,Control,7,13,0,0,0,0,0,0,1,9.69
10.1101/183871,10.1098/rsif.2017.0583,journal of the royal society interface,2017-11-29,2,Control,12,12,0,0,1,1,0,0,1,3.5
10.1101/183897,10.3390/pr5040070,processes,2017-11-08,4,Control,0,19,1,0,0,0,0,0,1,NA
10.1101/184309,10.1111/psyp.13025,psychophysiology,2017-10-20,2,Control,2,18,1,1,1,1,1,1,1,2.99
10.1101/184317,10.1101/gad.307769.117,genes and development,2017-12-22,10,Control,1,21,0,0,0,0,0,0,1,9.11
10.1101/184333,10.1098/rspb.2017.2116,proceedings of the royal society b: biological sciences,2017-12-06,3,Control,4,21,NA,0,1,1,0,0,1,4.72
10.1101/184341,10.1111/psyp.12978,psychophysiology,2017-08-09,6,Control,5,20,1,0,1,1,0,0,1,2.99
10.1101/184424,10.1111/tpj.13799,plant journal,2017-12-12,8,Control,0,17,0,0,0,0,0,0,1,6.12
10.1101/184465,10.1371/journal.pcbi.1005847,plos computational biology,2017-11-07,2,Control,6,19,0,0,0,0,0,0,1,4.02
10.1101/184978,10.1016/j.bandl.2017.10.001,brain and language,2017-11-13,4,Control,4,16,0,1,0,0,0,0,0,2.78
10.1101/184994,10.1186/s13072-017-0162-0,epigenetics and chromatin,2017-11-28,1,Control,20,20,0,0,1,1,0,0,1,5.38
10.1101/185199,10.1016/j.cellsig.2017.09.012,cellular signalling,2017-09-20,2,Control,7,21,1,1,1,1,0,0,0,3.53
10.1101/185496,10.1016/j.molcel.2017.10.001,molecular cell,2017-10-26,10,Control,9,21,1,0,0,0,0,0,1,14.26
10.1101/185520,10.1038/npp.2017.236,neuropsychopharmacology,2017-10-06,7,Control,3,22,1,0,1,1,1,1,1,6.25
10.1101/185603,10.1002/hbm.23935,human brain mapping,2017-12-20,12,Control,5,12,0,0,0,0,0,0,0,4.92
10.1101/185660,10.18632/oncotarget.23279,oncotarget,2017-12-15,12,Control,2,7,0,0,0,0,0,0,1,4.72
10.1101/185686,10.1007/s00894-017-3544-0,journal of molecular modeling,2017-12-26,4,Control,11,19,1,0,0,0,0,0,0,1.31
10.1101/185694,10.1038/s41559-017-0388-z,nature ecology and evolution,2017-11-24,5,Control,5,13,0,0,0,0,0,0,1,NA
10.1101/185751,10.1098/rsif.2017.0729,journal of the royal society interface,2017-12-20,5,Control,17,21,NA,NA,0,0,0,0,1,3.5
10.1101/185827,10.1242/dev.154187,development (cambridge),2017-12-18,3,Control,3,18,1,0,1,1,0,0,1,5.46
10.1101/185843,10.1093/bioinformatics/btx646,bioinformatics,2017-10-10,5,Control,6,0,1,0,0,0,0,0,1,5.88
10.1101/185850,10.1088/1741-2552/aaa14b,journal of neural engineering,2017-12-13,5,Control,3,17,1,0,1,1,0,0,1,4.09
10.1101/186148,10.1534/g3.117.1122,"g3: genes, genomes, genetics",2017-10-19,5,Control,0,19,1,0,0,0,1,1,1,2.7
10.1101/186197,10.1016/j.jtbi.2017.10.020,journal of theoretical biology,2017-11-01,3,Control,9,12,0,0,0,0,0,0,0,1.95
10.1101/186320,10.1080/15476286.2017.1397261,rna biology,2017-12-11,8,Control,0,22,1,NA,0,0,0,0,1,3.61
10.1101/186668,10.1128/iai.00445-17,infection and immunity,2017-12-04,7,Control,3,22,0,0,0,0,0,0,1,3.29
10.1101/186718,10.1371/journal.pntd.0005917,plos neglected tropical diseases,2017-10-03,6,Control,0,20,0,0,0,0,0,0,1,4.39
10.1101/186734,10.1364/boe.8.005450,biomedical optics express,2017-11-08,5,Control,0,21,0,0,0,0,0,0,1,3.72
10.1101/186890,10.1080/15384101.2017.1387694,cell cycle,2017-11-03,10,Control,21,21,1,0,0,0,0,0,1,2.88
10.1101/187005,10.1016/j.bandc.2017.09.001,brain and cognition,2017-09-09,3,Control,7,21,0,1,1,1,0,0,1,2.56
10.1101/187427,10.1016/j.ijpddr.2017.11.003,international journal for parasitology: drugs and drug resistance,2017-12-01,8,Control,13,14,1,0,0,0,0,0,1,3.23
10.1101/187641,10.1186/s12859-017-1897-0,bmc bioinformatics,2017-12-28,4,Control,1,5,0,0,1,1,0,0,1,2.26
10.1101/187732,10.1371/journal.pntd.0005974,plos neglected tropical diseases,2017-10-02,9,Control,0,7,1,1,1,1,0,0,1,4.39
10.1101/187898,10.1186/s13059-017-1316-x,genome biology,2017-10-25,7,Control,4,18,1,0,1,1,1,1,1,11.44
10.1101/188003,10.1186/s12964-017-0210-1,cell communication and signaling,2017-12-19,5,Control,1,15,0,1,0,0,0,0,1,5.11
10.1101/188169,10.1021/acs.analchem.7b03514,analytical chemistry,2017-11-16,2,Control,6,19,0,1,1,1,0,0,0,6.08
10.1101/188235,10.1007/s00122-017-3012-3,theoretical and applied genetics,2017-11-15,11,Control,1,21,0,0,0,0,0,0,0,4.15
10.1101/188243,10.1016/j.ceca.2017.11.005,cell calcium,2017-12-02,2,Control,4,22,0,0,1,1,0,0,1,4.09
10.1101/188334,10.1093/infdis/jix473,journal of infectious diseases,2017-09-07,8,Control,4,21,1,0,1,1,0,0,1,4.95
10.1101/188458,10.1093/nar/gkx1262,nucleic acids research,2017-12-07,8,Control,8,7,0,1,0,1,0,1,1,11.4
10.1101/188896,10.1186/s12711-017-0350-1,genetics selection evolution,2017-10-23,5,Control,2,16,1,0,0,0,0,0,1,3.72
10.1101/189027,10.15252/embj.201696164,embo journal,2017-11-18,16,Control,8,22,0,1,1,1,1,1,1,8.9
10.1101/189183,10.1093/nar/gkx906,nucleic acids research,2017-09-28,4,Control,3,21,1,0,0,0,1,1,1,11.4
10.1101/189316,10.1126/science.aal5081,science,2017-11-30,33,Control,8,19,1,0,1,1,0,0,1,30.69
10.1101/189720,10.1371/journal.pgen.1007150,plos genetics,2017-12-27,8,Control,4,8,1,1,0,0,1,1,1,5.31
10.1101/190405,10.14814/phy2.13506,physiological reports,2017-11-20,4,Control,0,21,0,1,0,0,0,0,1,2.02
10.1101/190454,10.1093/bioinformatics/btx733,bioinformatics,2017-11-27,5,Control,3,16,0,0,1,1,0,0,0,5.88
10.1101/190538,10.1083/jcb.201703044,journal of cell biology,2017-11-21,9,Control,8,5,0,0,0,0,0,0,1,7.6
10.1101/190843,10.1093/molbev/msx326,molecular biology and evolution,2017-12-19,16,Control,10,21,1,1,1,1,0,0,1,6.18
10.1101/191049,10.1534/g3.117.300415,"g3: genes, genomes, genetics",2017-11-21,6,Control,6,22,0,0,1,1,0,0,1,2.7
10.1101/191262,10.3389/fninf.2017.00052,frontiers in neuroinformatics,2017-08-17,8,Control,0,20,1,0,0,0,0,0,1,3.22
10.1101/191288,10.1093/gigascience/gix095,gigascience,2017-10-05,18,Control,6,13,0,0,0,0,0,0,1,7.25
10.1101/191452,10.1534/g3.117.300325,"g3: genes, genomes, genetics",2017-12-10,13,Control,2,21,0,0,0,0,0,0,1,2.7
10.1101/191478,10.1128/jvi.01809-17,journal of virology,2017-11-01,4,Control,0,22,0,0,0,0,0,0,1,4.37
10.1101/191684,10.1016/j.cellsig.2017.09.008,cellular signalling,2017-09-19,4,Control,4,21,1,0,1,1,0,0,1,3.53
10.1101/191841,10.1037/bne0000218,behavioral neuroscience,2017-10-30,2,Control,9,20,1,0,1,1,1,1,0,2.49
10.1101/191957,10.1063/1.5008478,journal of chemical physics,2017-12-27,3,Control,9,21,NA,NA,0,0,0,0,0,2.61
10.1101/192104,10.1073/pnas.1706281114,proceedings of the national academy of sciences of the united states of america,2017-11-21,18,Control,5,17,1,0,1,1,1,1,1,9.69
10.1101/192245,10.1162/jocn_a_01202,journal of cognitive neuroscience,2017-10-24,6,Control,4,4,1,1,1,1,0,0,1,3.42
10.1101/192674,10.1083/jcb.201705160,journal of cell biology,2017-11-30,4,Control,7,22,0,0,0,0,1,0,1,7.6
10.1101/192773,10.1186/s12936-017-2094-3,malaria journal,2017-11-07,8,Control,1,11,0,0,0,0,0,0,1,2.97
10.1101/192880,10.1152/jn.00854.2017,journal of neurophysiology,2017-12-27,3,Control,8,20,1,0,1,1,0,0,1,2.5
10.1101/192997,10.1002/glia.23270,glia,2017-11-27,14,Control,4,22,1,1,0,0,0,0,1,5.85
10.1101/193003,10.1111/apa.14196,"acta paediatrica, international journal of paediatrics",2017-12-20,5,Control,18,15,0,0,1,1,0,0,0,1.68
10.1101/193326,10.1093/nar/gkx1026,nucleic acids research,2017-10-18,14,Control,3,22,1,0,0,0,0,0,1,11.4
10.1101/193524,10.3390/toxins9120388,toxins,2017-11-30,7,Control,6,21,1,0,0,0,0,0,1,3.38
10.1101/193664,10.1128/msystems.00092-17,msystems,2017-11-22,6,Control,0,5,1,0,1,1,0,0,1,5.23
10.1101/194027,10.1111/1758-2229.12599,environmental microbiology reports,2017-11-10,5,Control,0,20,1,0,0,0,0,0,1,2.89
10.1101/194134,10.1016/j.nlm.2017.09.007,neurobiology of learning and memory,2017-09-19,8,Control,1,16,1,1,1,1,0,0,1,3.21
10.1101/194159,10.1093/nar/gkx1108,nucleic acids research,2017-11-09,39,Control,2,22,0,0,0,0,0,0,1,11.4
10.1101/194472,10.1007/s00335-017-9729-0,mammalian genome,2017-12-07,3,Control,7,15,1,1,1,1,0,0,1,2.68
10.1101/194589,10.3390/v9120383,viruses,2017-12-19,7,Control,0,12,1,1,1,1,0,0,1,3.92
10.1101/195016,10.1021/acs.jproteome.7b00329,journal of proteome research,2017-11-22,5,Control,3,22,1,0,1,1,0,0,1,4.01
10.1101/195149,10.1093/nar/gkx913,nucleic acids research,2017-09-28,5,Control,7,17,1,0,0,0,0,0,1,11.4
10.1101/195206,10.1074/jbc.m117.782300,journal of biological chemistry,2017-10-03,9,Control,15,21,0,0,1,1,1,1,1,4.04
10.1101/195693,10.18632/genesandcancer.163,genes and cancer,2017-12-27,3,Control,4,0,1,1,0,0,0,0,1,2.96
10.1101/195834,10.1128/aem.02073-17,applied and environmental microbiology,2017-11-03,9,Control,4,17,1,1,1,1,0,0,1,3.69
10.1101/196170,10.1155/2017/8740294,stem cells international,2017-08-01,8,Control,0,21,0,0,0,0,0,0,1,3.79
10.1101/196238,10.1242/jcs.211151,journal of cell science,2017-12-15,12,Control,2,3,0,0,0,0,0,0,1,4.16
10.1101/196428,10.1088/1741-2552/aa98e9,journal of neural engineering,2017-11-08,5,Control,0,13,0,0,0,0,0,0,0,4.09
10.1101/196774,10.1128/aem.02068-17,applied and environmental microbiology,2017-12-19,5,Control,4,8,0,1,0,0,1,1,1,3.69
10.1101/196907,10.1186/s13717-017-0108-2,ecological processes,2017-11-17,2,Control,0,0,0,0,0,0,0,0,1,1.12
10.1101/197046,10.1007/s10544-017-0239-3,biomedical microdevices,2017-11-04,5,Control,1,11,0,0,1,1,0,0,0,1.84
10.1101/197152,10.1016/j.bpj.2017.11.017,biophysical journal,2017-12-13,7,Control,0,21,0,0,1,1,1,1,1,3.31
10.1101/197210,10.1128/jvi.01345-17,journal of virology,2017-11-01,6,Control,5,1,1,0,0,0,0,0,1,4.37
10.1101/197293,10.1016/j.meegid.2017.11.012,"infection, genetics and evolution",2017-11-13,3,Control,15,21,1,0,0,0,0,0,0,2.62
10.1101/197566,10.1016/j.bpj.2017.07.034,biophysical journal,2017-10-17,2,Control,0,14,0,0,1,1,0,0,1,3.31
10.1101/197616,10.1021/acssynbio.7b00222,acs synthetic biology,2017-12-11,2,Control,4,14,0,1,1,1,0,0,0,5.46
10.1101/197905,10.1371/journal.pgen.1007041,plos genetics,2017-10-16,6,Control,3,21,0,1,1,1,0,0,1,5.31
10.1101/198044,10.1016/j.coisb.2017.11.001,current opinion in systems biology,2017-11-15,2,Control,0,16,0,1,1,1,0,0,0,NA
10.1101/198051,10.1186/s12916-017-0976-4,bmc medicine,2017-12-18,5,Control,4,16,1,0,0,0,0,0,1,8.21
10.1101/198184,10.1128/aem.02340-17,applied and environmental microbiology,2017-12-01,7,Control,10,9,1,0,1,1,0,0,1,3.69
10.1101/198283,10.1111/nph.14873,new phytologist,2017-11-02,4,Control,3,10,1,0,0,0,0,0,1,7.44
10.1101/198473,10.1016/j.anaerobe.2017.12.002,anaerobe,2017-12-07,5,Control,2,0,1,1,0,0,0,0,0,2.95
10.1101/198978,10.1016/j.molcel.2017.11.034,molecular cell,2017-12-28,9,Control,5,22,0,0,0,0,0,0,1,14.26
10.1101/199430,10.1111/jfb.13494,journal of fish biology,2017-12-20,4,Control,2,22,NA,NA,0,0,0,0,0,1.78
10.1101/199802,10.3389/fmars.2017.00385,frontiers in marine science,2017-12-01,6,Control,21,21,1,0,1,0,1,0,1,2.78
10.1101/200139,10.1016/j.cell.2017.10.033,cell,2017-11-16,7,Control,8,11,0,1,0,0,0,0,1,26.71
10.1101/200154,10.15252/embr.201643841,embo reports,2017-12-01,5,Control,7,22,1,1,0,0,0,0,1,6.57
10.1101/200410,10.1186/s12915-017-0445-8,bmc biology,2017-11-08,5,Control,5,21,1,0,0,0,0,0,1,4.95
10.1101/200477,10.1128/mbio.01630-17,mbio,2017-12-13,4,Control,1,0,1,1,1,1,0,0,1,6.66
10.1101/201798,10.1038/s41588-017-0016-5,nature genetics,2017-12-15,10,Control,3,17,0,1,0,0,0,0,1,25.72
10.1101/202473,10.1074/jbc.m117.816595,journal of biological chemistry,2017-11-20,11,Control,14,16,1,1,0,0,0,0,1,4.04
10.1101/202747,10.1016/j.molcel.2017.10.003,molecular cell,2017-11-02,4,Control,3,21,0,0,1,1,0,0,1,14.26
10.1101/203000,10.1016/j.molcel.2017.12.003,molecular cell,2017-12-28,3,Control,6,21,0,0,0,0,0,0,0,14.26
10.1101/204198,10.1128/aem.02245-17,applied and environmental microbiology,2017-12-15,9,Control,4,12,0,0,0,0,0,0,1,3.69
10.1101/204800,10.1016/j.ydbio.2017.11.018,developmental biology,2017-12-06,7,Control,15,22,0,0,1,1,0,0,1,3.25
10.1101/205591,10.1021/acschemneuro.7b00323,acs chemical neuroscience,2017-12-19,9,Control,6,0,1,0,0,0,0,0,0,4.05
10.1101/206060,10.1242/dev.157909,development (cambridge),2017-12-29,3,Control,22,19,1,0,0,0,0,0,1,5.46
10.1101/207324,10.1021/acs.biochem.7b01152,biochemistry,2017-12-08,3,Control,0,22,1,0,0,0,0,0,0,3
10.1101/207381,10.18632/aging.101335,aging,2017-12-04,4,Control,0,16,1,0,0,0,1,1,1,4.88
10.1101/207621,10.1093/gerona/glx213,journals of gerontology - series a biological sciences and medical sciences,2017-11-01,9,Control,5,17,1,1,0,0,0,0,1,4.45
10.1101/207787,10.1101/gr.226027.117,genome research,2017-12-22,6,Control,6,14,0,0,0,0,0,0,1,10.31
10.1101/208298,10.3389/fnana.2017.00121,frontiers in neuroanatomy,2017-12-13,3,Control,4,2,1,1,0,0,0,0,1,3.16
10.1101/208413,10.1186/s12863-017-0562-y,bmc genetics,2017-11-07,7,Control,1,13,0,NA,0,0,0,0,1,2.62
10.1101/208587,10.1186/s12974-017-1024-1,journal of neuroinflammation,2017-12-19,13,Control,2,21,NA,NA,0,0,0,0,1,5.33
10.1101/208991,10.1152/ajpcell.00174.2017,american journal of physiology - cell physiology,2017-12-06,3,Control,1,15,0,0,0,0,1,1,1,3.44
10.1101/209213,10.1021/acs.biochem.7b00643,biochemistry,2017-11-03,4,Control,21,12,1,0,1,1,1,0,0,3
10.1101/209742,10.1083/jcb.201705068,journal of cell biology,2017-12-22,4,Control,9,22,0,0,0,0,0,0,1,7.6
10.1101/209783,10.1074/jbc.ra117.000667,journal of biological chemistry,2017-12-26,13,Control,4,20,1,0,1,1,0,0,0,4.04
10.1101/209809,10.1073/pnas.1715501114,proceedings of the national academy of sciences of the united states of america,2017-12-05,11,Control,6,21,1,0,0,1,0,1,1,9.69
10.1101/209841,10.1016/j.compbiolchem.2017.11.004,computational biology and chemistry,2017-11-13,5,Control,3,3,NA,NA,0,0,0,0,0,1.63
10.1101/210146,10.1016/j.physbeh.2017.12.003,physiology and behavior,2017-12-07,8,Control,11,21,1,1,0,0,1,1,1,2.54
10.1101/210187,10.1371/journal.pgen.1007140,plos genetics,2017-12-21,1,Control,21,21,0,0,1,1,0,0,1,5.31
10.1101/210286,10.1002/prot.25443,"proteins: structure, function and bioinformatics",2017-12-14,2,Control,1,22,1,0,1,1,0,0,0,2.2
10.1101/210351,10.1016/j.bbagen.2017.12.003,biochimica et biophysica acta - general subjects,2017-12-12,3,Control,4,17,1,0,0,0,0,0,0,3.79
10.1101/211672,10.1083/jcb.201706101,journal of cell biology,2017-12-01,7,Control,21,21,0,0,1,1,0,0,1,7.6
10.1101/211755,10.1534/genetics.117.300498,genetics,2017-11-10,6,Control,9,22,0,1,0,0,0,0,1,3.85
10.1101/212175,10.1128/mbio.01339-17,mbio,2017-12-06,5,Control,11,12,1,0,1,1,0,0,1,6.66
10.1101/212373,10.1242/jcs.206862,journal of cell science,2017-12-15,7,Control,0,21,0,0,0,0,0,0,1,4.16
10.1101/212597,10.1016/j.soilbio.2017.11.008,soil biology and biochemistry,2017-11-20,5,Control,0,16,NA,NA,0,0,1,1,1,5.25
10.1101/212704,10.1074/jbc.m117.802587,journal of biological chemistry,2017-11-30,18,Control,0,13,0,1,0,0,0,0,1,4.04
10.1101/212811,10.1126/science.aap9674,science,2017-11-09,8,Control,0,20,0,0,1,1,1,1,1,30.69
10.1101/213157,10.1152/jn.00273.2017,journal of neurophysiology,2017-11-29,3,Control,22,12,0,1,0,0,1,1,1,2.5
10.1101/214023,10.1242/dev.154336,development (cambridge),2017-11-21,9,Control,4,21,1,1,0,0,0,0,1,5.46
10.1101/214205,10.1534/g3.117.300139,"g3: genes, genomes, genetics",2017-11-23,5,Control,8,18,0,0,1,0,0,0,1,2.7
10.1101/214254,10.1021/acs.jproteome.7b00428,journal of proteome research,2017-11-13,10,Control,3,15,0,1,0,0,0,0,0,4.01
10.1101/214460,10.1128/aem.02300-17,applied and environmental microbiology,2017-11-17,8,Control,21,19,0,0,0,0,0,0,1,3.69
10.1101/215566,10.1016/j.colsurfa.2017.12.024,colloids and surfaces a: physicochemical and engineering aspects,2017-12-12,5,Control,0,16,0,0,0,0,0,0,0,2.94
10.1101/215731,10.1080/09658211.2017.1309051,memory,2017-03-31,4,Control,21,3,1,0,1,0,0,0,0,1.67
10.1101/215756,10.1016/j.bbrc.2017.11.050,biochemical and biophysical research communications,2017-11-08,10,Control,0,16,0,1,0,0,0,0,0,2.63
10.1101/215772,10.1016/j.neuroimage.2017.12.022,neuroimage,2017-12-11,4,Control,16,22,1,0,0,0,0,0,1,5.35
10.1101/217083,10.1016/j.jmb.2017.12.013,journal of molecular biology,2017-12-27,6,Control,16,13,0,1,0,0,0,0,0,4.88
10.1101/217547,10.1136/archdischild-2017-313295,archives of disease in childhood,2017-10-14,10,Control,0,2,0,1,0,0,0,0,0,3.02
10.1101/219998,10.1186/s13395-017-0145-7,skeletal muscle,2017-12-22,9,Control,5,18,0,0,0,0,0,0,1,3.86
10.1101/221382,10.1021/acs.biochem.7b01014,biochemistry,2017-12-11,12,Control,1,13,1,0,1,1,0,0,1,3
10.1101/221739,10.1186/s12940-017-0346-x,environmental health: a global access science source,2017-12-21,10,Control,0,13,0,1,1,1,0,0,1,4.26
10.1101/221960,10.1126/science.aao3099,science,2017-12-14,4,Control,0,22,1,0,0,0,0,0,1,30.69
10.1101/222471,10.1111/evo.13406,evolution,2017-12-19,4,Control,16,8,1,0,1,1,0,0,0,3.89
10.1101/223008,10.1104/pp.17.01331,plant physiology,2017-12-05,6,Control,6,22,1,1,0,0,0,0,1,6.02
10.1101/224428,10.1016/j.redox.2017.11.016,redox biology,2017-12-06,12,Control,11,17,0,0,0,0,0,0,1,7.33
10.1101/224527,10.18632/oncotarget.22922,oncotarget,2017-12-05,7,Control,3,15,1,0,1,1,0,0,1,4.72
10.1101/224923,10.1098/rsif.2016.0690,journal of the royal society interface,2017-02-01,15,Control,0,7,1,0,0,0,1,0,1,3.5
10.1101/224949,10.1162/jocn_a_01144,journal of cognitive neuroscience,2017-05-11,4,Control,1,3,0,0,1,1,0,0,0,3.42
10.1101/224956,10.3389/fnhum.2017.00405,frontiers in human neuroscience,2017-08-04,1,Control,7,7,0,0,1,1,0,0,1,2.76
10.1101/228486,10.1093/hmg/ddx430,human molecular genetics,2017-12-26,28,Control,0,20,0,1,0,0,0,0,1,4.92
10.1101/229625,10.3389/fpls.2017.02190,frontiers in plant science,2017-12-22,9,Control,2,13,1,0,0,0,0,0,1,3.96
10.1101/230482,10.1016/j.tube.2017.11.008,tuberculosis,2017-11-22,4,Control,0,0,0,1,0,0,0,0,0,2.64
10.1101/233510,10.1016/j.neuroimage.2017.12.051,neuroimage,2017-12-22,8,Control,16,22,0,0,1,0,0,1,1,5.35
10.1101/000067,10.1038/nature12961,nature,2014-01-28,8,Control,6,16,0,0,1,1,0,0,1,34.61
10.1101/000257,10.1103/physrevx.4.041017,physical review x,2014-10-29,2,Control,16,18,0,NA,1,1,0,0,1,9.54
10.1101/000315,10.1371/journal.pone.0084259,plos one,2014-01-09,8,Control,17,18,0,0,0,0,1,1,1,3.75
10.1101/000653,10.1242/bio.20148318,biology open,2014-06-28,5,Control,3,14,1,0,1,1,1,1,1,2.6
10.1101/000836,10.1371/journal.pone.0141258,plos one,2015-10-22,11,Control,3,14,0,NA,0,0,0,0,1,3.45
10.1101/000919,10.1371/journal.pone.0109382,plos one,2014-10-23,3,Control,1,18,1,0,1,1,0,0,1,3.75
10.1101/000927,10.1371/journal.pone.0097019,plos one,2014-05-07,8,Control,18,18,1,1,0,0,0,0,1,3.75
10.1101/000984,10.1371/journal.pone.0096910,plos one,2014-05-14,2,Control,17,16,0,0,1,1,0,0,1,3.75
10.1101/001032,10.1371/journal.pone.0091394,plos one,2014-03-07,4,Control,4,4,1,0,0,0,0,0,1,3.75
10.1101/001040,10.1371/journal.pone.0092822,plos one,2014-03-26,4,Control,4,18,0,0,0,0,0,0,1,3.75
10.1101/001065,10.1371/journal.pone.0130269,plos one,2015-06-29,3,Control,0,5,1,1,1,1,0,0,1,3.45
10.1101/001099,10.1371/journal.pone.0097079,plos one,2014-05-09,5,Control,2,11,0,0,0,0,0,0,1,3.75
10.1101/001289,10.1371/journal.pbio.1001989,plos biology,2014-11-04,1,Control,16,16,0,0,0,0,0,0,1,8.55
10.1101/001297,10.1371/journal.pone.0086814,plos one,2014-01-22,3,Control,1,17,0,0,1,1,0,0,1,3.75
10.1101/001305,10.1371/journal.pone.0108055,plos one,2014-09-22,6,Control,4,18,1,0,0,0,0,0,1,3.75
10.1101/001362,10.1371/journal.pone.0098634,plos one,2014-07-17,9,Control,6,13,1,1,0,0,0,0,1,3.75
10.1101/001404,10.1371/journal.pone.0120785,plos one,2015-04-15,5,Control,0,19,0,0,1,1,0,0,1,3.45
10.1101/001453,10.1371/journal.pone.0105315,plos one,2014-08-14,4,Control,6,18,0,0,0,0,0,0,1,3.75
10.1101/001552,10.1038/nature13738,nature,2014-09-16,9,Control,8,18,0,0,1,1,0,0,1,34.61
10.1101/001594,10.1186/s13104-015-1211-z,bmc research notes,2015-06-05,2,Control,1,17,0,0,1,1,0,0,1,1.4
10.1101/001602,10.7554/elife.01369.001,elife,2014-01-14,7,Control,4,16,1,1,1,1,0,0,1,7.63
10.1101/001636,10.1038/nn.3855,nature neuroscience,2014-11-02,3,Control,5,18,0,1,1,1,0,0,1,16.01
10.1101/001743,10.1242/bio.20147310,biology open,2014-04-05,3,Control,1,18,0,1,0,0,0,0,1,2.6
10.1101/001750,10.7717/peerj.616,peerj,2014-10-09,1,Control,4,4,0,0,0,0,0,0,1,2.41
10.1101/001800,10.1371/journal.pone.0091039,plos one,2014-03-10,9,Control,0,8,1,0,0,0,0,0,1,3.75
10.1101/001826,10.1371/journal.pone.0124155,plos one,2015-04-15,5,Control,0,19,1,0,0,0,0,0,1,3.45
10.1101/001834,10.1371/journal.pone.0108428,plos one,2014-09-25,4,Control,7,18,0,0,0,0,0,0,1,3.75
10.1101/001982,10.1038/srep20161,scientific reports,2016-02-04,4,Control,5,0,NA,0,0,0,0,0,1,4.53
10.1101/002063,10.1371/journal.pone.0087955,plos one,2014-02-04,4,Control,3,17,1,1,0,0,1,1,1,3.75
10.1101/002204,10.1038/srep09453,scientific reports,2015-03-30,9,Control,4,12,0,0,0,0,0,0,1,5.63
10.1101/002238,10.1371/journal.pone.0094475,plos one,2014-04-09,6,Control,5,14,0,0,1,1,0,0,1,3.75
10.1101/002279,10.1371/journal.pone.0108384,plos one,2014-10-07,7,Control,4,17,1,0,0,0,1,1,1,3.75
10.1101/002287,10.1371/journal.pone.0113829,plos one,2014-12-06,3,Control,0,18,0,0,0,0,0,0,1,3.75
10.1101/002410,10.1038/nn.3678,nature neuroscience,2014-03-23,2,Control,13,18,1,0,0,0,0,0,1,16.01
