"PREPRINT_DOI","ARTICLE_DOI","ARTICLE_CREATED_DATE","ARTICLE_TITLE","SOURCETITLE","PAGE_CNT","PUBTYPE","DOCTYPE","AUTHOR_CNT","TYPE"
"10.1101/078527","10.1038/ncomms15000",2017-04-11,"MicroRNA miR-23a cluster promotes osteocyte differentiation by regulating TGF-? signalling in osteoblasts","nature communications",NA,"J","ar",10,"Control"
"10.1101/078592","10.1016/j.cub.2017.04.023",2017-05-11,"APC/CCdh1 Enables Removal of Shugoshin-2 from the Arms of Bivalent Chromosomes by Moderating Cyclin-Dependent Kinase Activity","current biology",147598539,"J","ar",17,"Control"
"10.1101/078790","10.1038/srep41921",2017-02-17,"Palindromic amplification of the ERBB2 oncogene in primary HER2-positive breast tumors","scientific reports",NA,"J","ar",9,"Control"
"10.1101/078907","10.1371/journal.pone.0177002",2017-05-18,"Combined effects of cotyledon excision and nursery fertilization on root growth, nutrient status and outplanting performance of Quercus variabilis container seedlings","plos one",NA,"J","ar",5,"Control"
"10.1101/079004","10.1038/nature22989",2017-06-20,"Phase separation drives heterochromatin domain formation","nature",5,"J","ar",6,"Control"
"10.1101/079038","10.1371/journal.pone.0174425",2017-03-29,"Isolation and characterization of the TaSnRK2.10 gene and its association with agronomic traits in wheat (Triticum aestivum L.)","plos one",NA,"J","ar",8,"Control"
"10.1101/079061","10.1371/journal.pone.0175758",2017-04-13,"Reconstruction of 3D structures of MET antibodies from electron microscopy 2D class averages","plos one",NA,"J","ar",10,"Control"
"10.1101/079095","10.1038/s41467-017-01194-z",2017-10-12,"Demographic history and biologically relevant genetic variation of Native Mexicans inferred from whole-genome sequencing","nature communications",NA,"J","ar",31,"Control"
"10.1101/079137","10.7554/elife.27470",2017-06-27,"Structure and in situ organisation of the pyrococcus furiosus archaellum machinery","elife",NA,"J","ar",8,"Control"
"10.1101/079152","10.1038/ncomms15397",2017-06-07,"WNT10A mutation causes ectodermal dysplasia by impairing progenitor cell proliferation and KLF4-mediated differentiation","nature communications",NA,"J","ar",25,"Control"
"10.1101/079178","10.1371/journal.pone.0175199",2017-04-03,"""Before"" and ""after"": Investigating the relationship between temporal connectives and chronological ordering using eventrelated potentials","plos one",NA,"J","ar",3,"Control"
"10.1101/079202","10.3389/fnins.2017.00385",2017-07-13,"Neurogenic processes are induced by very short periods of voluntary wheel-running in male mice","frontiers in neuroscience",NA,"J","ar",5,"Control"
"10.1101/079251","10.1371/journal.pone.0174599",2017-03-28,"Dissemination and genetic diversity of chlamydial agents in Polish wildfowl: Isolation and molecular characterisation of avian Chlamydia abortus strains","plos one",NA,"J","ar",12,"Control"
"10.1101/079327","10.1371/journal.pone.0175918",2017-05-25,"The role of the innate immune response regulatory gene ABCF1 in mammalian embryogenesis and development","plos one",NA,"J","ar",11,"Control"
"10.1101/079442","10.1038/s41598-017-05808-w",2017-07-10,"RLR-mediated antiviral innate immunity requires oxidative phosphorylation activity","scientific reports",NA,"J","ar",8,"Control"
"10.1101/079459","10.1038/s41598-017-14272-5",2017-10-19,"Linking fishes to multiple metrics of coral reef structural complexity using three-dimensional technology","scientific reports",NA,"J","ar",8,"Control"
"10.1101/079558","10.1038/srep34121",2016-10-19,"Discovery of putative capsaicin biosynthetic genes by RNA-Seq and digital gene expression analysis of pepper","scientific reports",NA,"J","ar",7,"Control"
"10.1101/079657","10.1038/s41598-017-04642-4",2017-06-21,"Korean Variant Archive (KOVA): A reference database of genetic variations in the Korean population","scientific reports",NA,"J","ar",13,"Control"
"10.1101/079723","10.1098/rsos.170811",2017-08-23,"Connecting the dots across time: Reconstruction of single-cell signalling trajectories using time-stamped data","royal society open science",NA,"J","ar",5,"Control"
"10.1101/079939","10.1038/ncomms14915",2017-04-06,"An analytic approximation of the feasible space of metabolic networks","nature communications",NA,"J","ar",3,"Control"
"10.1101/080044","10.1038/srep46182",2017-04-07,"Regulatory role of G9a and LSD1 in the Transcription of Olfactory Receptors during Leukaemia Cell Differentiation","scientific reports",NA,"J","ar",6,"Control"
"10.1101/080077","10.1038/s41598-017-09788-9",2017-08-17,"Genome-wide comparative analyses of correlated and uncorrelated phenotypes identify major pleiotropic variants in dairy cattle","scientific reports",NA,"J","ar",4,"Control"
"10.1101/080135","10.1038/s41467-017-01185-0",2017-11-01,"Odor-evoked inhibition of olfactory sensory neurons drives olfactory perception in Drosophila","nature communications",NA,"J","ar",10,"Control"
"10.1101/080283","10.1038/srep43002",2017-02-22,"Reduced white matter integrity in antisocial personality disorder: A diffusion tensor imaging study","scientific reports",NA,"J","ar",11,"Control"
"10.1101/080325","10.1038/s41598-017-00404-4",2017-03-17,"Fission-fusion dynamics over large distances in raven non-breeders","scientific reports",NA,"J","ar",6,"Control"
"10.1101/080408","10.1016/j.celrep.2017.10.108",2017-11-22,"Dopamine Receptor DAMB Signals via Gq to Mediate Forgetting in Drosophila","cell reports",8,"J","ar",7,"Control"
"10.1101/080457","10.7717/peerj.3100",2017-03-22,"Curvature reduces bending strains in the quokka femur","peerj",NA,"J","ar",5,"Control"
"10.1101/080994","10.1523/eneuro.0304-16.2017",2017-05-03,"Flashing lights induce prolonged distortions in visual cortical responses and visual perception","eneuro",NA,"J","ar",5,"Control"
"10.1101/081018","10.1016/j.neuron.2017.08.011",2017-08-30,"Closed-Loop Real-Time Imaging Enables Fully Automated Cell-Targeted Patch-Clamp Neural Recording In Vivo","neuron",104699999998964,"J","ar",6,"Control"
"10.1101/081083","10.1016/j.cub.2016.11.056",2017-01-26,"An Early-Branching Freshwater Cyanobacterium at the Origin of Plastids","current biology",6,"J","ar",6,"Control"
"10.1101/081109","10.1038/srep42646",2017-02-17,"Epigenetic and genetic dissections of UV-induced global gene dysregulation in skin cells through multi-omics analyses","scientific reports",NA,"J","ar",5,"Control"
"10.1101/081166","10.1038/srep43088",2017-02-23,"An fMRI-compatible force measurement system for the evaluation of the neural correlates of step initiation","scientific reports",NA,"J","ar",13,"Control"
"10.1101/081331","10.1371/journal.pone.0171606",2017-02-03,"Diverse modes of galacto-specific carbohydrate recognition by a family 31 glycoside hydrolase from Clostridium perfringens","plos one",NA,"J","ar",13,"Control"
"10.1101/081349","10.7554/elife.22177",2017-02-14,"Generalizable knowledge outweighs incidental details in prefrontal ensemble code over time","elife",NA,"J","ar",3,"Control"
"10.1101/081364","10.1038/s41467-017-00307-y",2017-08-03,"TDP2 suppresses chromosomal translocations induced by DNA topoisomerase II during gene transcription","nature communications",NA,"J","ar",7,"Control"
"10.1101/081398","10.1016/j.cub.2017.02.008",2017-02-23,"Moonwalker Descending Neurons Mediate Visually Evoked Retreat in Drosophila","current biology",6,"J","ar",6,"Control"
"10.1101/081414","10.1186/s12917-017-0971-1",2017-02-10,"The method of attachment influences accelerometer-based activity data in dogs","bmc veterinary research",NA,"J","ar",4,"Control"
"10.1101/081422","10.1016/j.cub.2017.03.029",2017-04-20,"Sensorimotor Representations in Cerebellar Granule Cells in Larval Zebrafish Are Dense, Spatially Organized, and Non-temporally Patterned","current biology",15,"J","ar",5,"Control"
"10.1101/081471","10.1038/ncomms13885",2016-12-14,"Osteoblasts secrete Cxcl9 to regulate angiogenesis in bone","nature communications",NA,"J","ar",17,"Control"
"10.1101/081513","10.1038/s41598-017-09360-5",2017-08-14,"The inhibitory mechanism of Hal3 on the yeast Ppz1 phosphatase: A mutagenesis analysis","scientific reports",NA,"J","ar",3,"Control"
"10.1101/081687","10.1038/s41598-017-02641-z",2017-05-18,"Functional characterization of the meiosis-specific DNA double-strand break inducing factor SPO-11 from C. elegans","scientific reports",NA,"J","ar",5,"Control"
"10.1101/081737","10.1038/srep39730",2016-12-22,"The de and FG loops of the HPV major capsid protein contribute to the epitopes of vaccine-induced cross-neutralising antibodies","scientific reports",NA,"J","ar",3,"Control"
"10.1101/081745","10.1038/s41598-017-07013-1",2017-07-19,"Association of microRNAs with Argonaute proteins in the malaria mosquito Anopheles gambiae after blood ingestion","scientific reports",NA,"J","ar",3,"Control"
"10.1101/081752","10.1523/eneuro.0176-17.2017",2017-08-16,"Neuregulin and dopamine D4 receptors contribute independently to depotentiation of schaffer collateral LTP by temperoammonic path stimulation","eneuro",NA,"J","ar",2,"Control"
"10.1101/082032","10.1038/s41598-017-01273-7",2017-04-19,"Changes in structural and pigmentary colours in response to cold stress in Polyommatus icarus butterflies","scientific reports",NA,"J","ar",5,"Control"
"10.1101/082156","10.7717/peerj.2660",2016-11-03,"Salivary microbiomes of indigenous Tsimane mothers and infants are distinct despite frequent premastication","peerj",NA,"J","ar",8,"Control"
"10.1101/082438","10.1016/j.neuroscience.2017.12.032",2017-12-29,"Unveiling the Dual Role of the Dopaminergic System on Locomotion and the Innate Value for an Aversive Olfactory Stimulus in Drosophila","neuroscience",12,"J","ar",2,"Control"
"10.1101/082602","10.7554/elife.25384",2017-06-08,"MeCP2 regulates Tet1-catalyzed demethylation, CTCF binding, and learning-dependent alternative splicing of the BDNF gene in Turtle","elife",NA,"J","ar",3,"Control"
"10.1101/082610","10.1111/ejn.13546",2017-02-22,"The control of eye movements by the cerebellar nuclei: polysynaptic projections from the fastigial, interpositus posterior and dentate nuclei to lateral rectus motoneurons in primates","european journal of neuroscience",15,"J","ar",3,"Control"
"10.1101/082669","10.1523/jneurosci.2709-16.2017",2017-07-05,"Aberrant sodium channel currents and hyperexcitability of medial entorhinal cortex neurons in a mouse model of SCN8A encephalopathy","journal of neuroscience",13,"J","ar",5,"Control"
"10.1101/082693","10.1523/jneurosci.1534-16.2017",2017-02-09,"Are there multiple kinds of episodic memory? An fMRI investigation comparing autobiographical and recognition memory tasks","journal of neuroscience",12,"J","ar",4,"Control"
"10.1101/082750","10.1038/ncomms15638",2017-05-31,"Bacterial RadA is a DnaB-Type helicase interacting with RecA to promote bidirectional D-loop extension","nature communications",NA,"J","ar",10,"Control"
"10.1101/082818","10.1038/s41598-017-02750-9",2017-05-31,"Critical dynamics of endogenous fluctuations predict cognitive flexibility in the Go/NoGo task","scientific reports",NA,"J","ar",5,"Control"
"10.1101/082958","10.7554/elife.21768",2017-04-13,"Lissencephaly-1 is a context-dependent regulator of the human dynein complex","elife",NA,"J","ar",7,"Control"
"10.1101/082990","10.1038/s41598-017-09373-0",2017-08-15,"Host-Adaptation of Burkholderia pseudomallei Alters Metabolism and Virulence: A Global Proteome Analysis","scientific reports",NA,"J","ar",3,"Control"
"10.1101/083006","10.1371/journal.pone.0169385",2017-01-09,"Visualization of radial peripapillary capillaries using optical coherence tomography angiography: The effect of image averaging","plos one",NA,"J","ar",10,"Control"
"10.1101/083022","10.1523/jneurosci.2599-16.2017",2017-01-04,"Endogenously released neuropeptide Y suppresses hippocampal short-term facilitation and is impaired by stress-induced anxiety","journal of neuroscience",15,"J","ar",3,"Control"
"10.1101/083097","10.1371/journal.pbio.2002050",2017-03-09,"All biology is computational biology","plos biology",NA,"J","ar",1,"Control"
"10.1101/083378","10.1242/bio.022053",2016-11-24,"Ole1, fatty acid desaturase, is required for Atg9 delivery and isolation membrane expansion during autophagy in Saccharomyces cerevisiae","biology open",6,"J","ar",5,"Control"
"10.1101/083402","10.1038/s41598-017-00143-6",2017-03-09,"Proteomic analysis of proteome and histone post-translational modifications in heat shock protein 90 inhibition-mediated bladder cancer therapeutics","scientific reports",NA,"J","ar",9,"Control"
"10.1101/083444","10.1038/srep45805",2017-04-06,"Chemical constituents and anti-inflammatory activities of Maqian (Zanthoxylum myriacanthum var. pubescens) bark extracts","scientific reports",NA,"J","ar",7,"Control"
"10.1101/083493","10.7554/elife.25964.001",2017-06-15,"Rapid short-term reorganization in the language network","elife",NA,"J","ar",8,"Control"
"10.1101/083592","10.1371/journal.pone.0169647",2017-01-11,"Fractal analysis of brain blood oxygenation level dependent (BOLD) signals from children with mild traumatic brain injury (mTBI)","plos one",NA,"J","ar",4,"Control"
"10.1101/083626","10.7554/elife.23612",2017-08-08,"Silent synapses generate sparse and orthogonal action potential firing in adult-born hippocampal granule cells","elife",NA,"J","ar",6,"Control"
"10.1101/083691","10.7554/elife.30005",2017-09-15,"Synaptic up-scaling preserves motor circuit output after chronic, natural inactivity","elife",NA,"J","ar",3,"Control"
"10.1101/084038","10.1038/srep39153",2016-12-15,"Characterization of the Complete Mitochondrial Genome of Leucoma salicis (Lepidoptera: Lymantriidae) and Comparison with Other Lepidopteran Insects","scientific reports",NA,"J","ar",9,"Control"
"10.1101/084137","10.1038/s41467-017-01484-6",2017-11-06,"Outflow of cerebrospinal fluid is predominantly through lymphatic vessels and is reduced in aged mice","nature communications",NA,"J","ar",4,"Control"
"10.1101/084210","10.1038/s41598-017-17065-y",2017-12-18,"Prediction of aesthetic reconstruction effects in edentulous patients","scientific reports",NA,"J","ar",4,"Control"
"10.1101/084327","10.1371/journal.pone.0174672",2017-03-28,"Correlation between clinical severity and different non-invasive measurements of carbon monoxide concentration: A population study","plos one",NA,"J","ar",5,"Control"
