"PREPRINT_DOI","ARTICLE_DOI","GENDER"
"10.1101/169169","10.1038/s41477-017-0021-9","female"
"10.1101/169177","10.1093/bioinformatics/btx713","male"
"10.1101/169185","10.1042/bcj20170527","male"
"10.1101/169433","10.1128/jvi.00923-17","male"
"10.1101/169474","10.1534/genetics.117.300457","female"
"10.1101/169482","10.1186/s13068-017-0950-6","male"
"10.1101/169508","10.1371/journal.pgen.1007128","male"
"10.1101/169680","10.1093/neuonc/nox179","male"
"10.1101/169748","10.1186/s12864-017-4341-y","male"
"10.1101/169755","10.1186/s13058-017-0912-8","male"
"10.1101/169813","10.1093/infdis/jix610","female"
"10.1101/169912","10.1371/journal.pgen.1007088","male"
"10.1101/169938","10.1080/23299460.2017.1365232","female"
"10.1101/169953","10.1073/pnas.1712155114","male"
"10.1101/170027","10.1371/journal.pcbi.1005793","male"
"10.1101/170043","10.1242/dev.155978","female"
"10.1101/170175","10.1091/mbc.e17-01-0031","male"
"10.1101/170258","10.1016/j.agrformet.2017.11.019","male"
"10.1101/170282","10.1016/j.jconrel.2017.10.023","male"
"10.1101/170340","10.1016/j.bbagen.2017.08.001","female"
"10.1101/170746","10.1016/j.virol.2017.10.011","male"
"10.1101/170795","10.1128/mcb.00216-17","female"
"10.1101/170910","10.1021/acssynbio.7b00318","female"
"10.1101/170977","10.1242/dev.154807","male"
"10.1101/171108","10.3389/fgene.2017.00145","male"
"10.1101/171280","10.1074/jbc.m117.806307","male"
"10.1101/171298","10.1002/minf.201700080","female"
"10.1101/171488","10.1016/j.nbd.2017.10.015","female"
"10.1101/171611","10.1111/1755-0998.12728","female"
"10.1101/171736","10.1016/j.phrs.2017.12.025","male"
"10.1101/171769","10.1186/s13227-017-0079-5","male"
"10.1101/171934","10.1038/ismej.2017.195","male"
"10.1101/171975","10.1534/g3.117.300317","male"
"10.1101/172122","10.1016/j.neuroimage.2017.10.059","male"
"10.1101/172148","10.1016/j.neuroimage.2017.12.085","male"
"10.1101/172254","10.1128/aem.01049-17","male"
"10.1101/172478","10.1177/2472630317745780","male"
"10.1101/172494","10.1073/pnas.1619119114","male"
"10.1101/172668","10.15252/embj.201798099","female"
"10.1101/172742","10.1016/j.str.2017.11.003","female"
"10.1101/172775","10.3389/fmicb.2017.02558","unknown"
"10.1101/172866","10.1016/j.neuroimage.2017.08.066","female"
"10.1101/172932","10.1093/nar/gkx1214","male"
"10.1101/173104","10.3389/fmicb.2017.02226","male"
"10.1101/173286","10.1128/msphere.00475-17","male"
"10.1101/173344","10.1073/pnas.1711472115","male"
"10.1101/173351","10.1093/infdis/jix547","male"
"10.1101/173476","10.1093/femsec/fix158","female"
"10.1101/173609","10.1111/tra.12534","male"
"10.1101/173823","10.1128/msystems.00074-17","male"
"10.1101/173963","10.1371/journal.pntd.0005925","female"
"10.1101/174102","10.1534/g3.117.300138","female"
"10.1101/174227","10.1186/s12864-017-4201-9","male"
"10.1101/174235","10.1128/jvi.01377-17","male"
"10.1101/174292","10.1073/pnas.1710966114","unknown"
"10.1101/174441","10.1002/jms.4056","female"
"10.1101/174581","10.1534/g3.117.300076","male"
"10.1101/174623","10.1371/journal.pgen.1007046","male"
"10.1101/174714","10.1371/journal.pcbi.1005883","male"
"10.1101/174722","10.1128/msphere.00390-17","male"
"10.1101/174870","10.1039/c7em00181a","unknown"
"10.1101/175273","10.1088/1478-3975/aa93b8","male"
"10.1101/175547","10.1038/nsmb.3474","male"
"10.1101/175562","10.1128/mbio.01272-17","female"
"10.1101/175638","10.1371/journal.pcbi.1005716","male"
"10.1101/175646","10.1371/journal.ppat.1006675","male"
"10.1101/175943","10.1093/nar/gkx1299","male"
"10.1101/175984","10.1093/femsyr/fox070","female"
"10.1101/176073","10.1101/gr.226019.117","male"
"10.1101/176263","10.3389/fmicb.2017.02235","male"
"10.1101/176271","10.1038/nsmb.3495","male"
"10.1101/176560","10.1039/c7tx00161d","male"
"10.1101/176594","10.1021/acs.jpcb.7b07874","female"
"10.1101/176602","10.1093/jmcb/mjx059","female"
"10.1101/176685","10.1094/mpmi-07-17-0158-fi","unknown"
"10.1101/176743","10.1128/genomea.01053-17","male"
"10.1101/176768","10.1074/mcp.ra117.000296","male"
"10.1101/176784","10.1093/nar/gkx929","male"
"10.1101/176974","10.1073/pnas.1706248114","male"
"10.1101/177121","10.3233/jad-170777","male"
"10.1101/177204","10.1111/mec.14389","female"
"10.1101/177345","10.1128/jvi.01662-17","female"
"10.1101/177352","10.1186/s12864-017-4358-2","female"
"10.1101/177436","10.1371/journal.pcbi.1005919","unknown"
"10.1101/177444","10.15252/embj.201796781","male"
"10.1101/177527","10.1162/jocn_a_01212","female"
"10.1101/177550","10.1093/gbe/evx252","male"
"10.1101/177618","10.1177/0271678x17707397","male"
"10.1101/177642","10.1038/nmeth.4429","male"
"10.1101/177766","10.15252/embj.201695841","female"
"10.1101/177816","10.1073/pnas.1711892114","male"
"10.1101/177964","10.1534/g3.117.300296","female"
"10.1101/178046","10.1534/genetics.117.300288","male"
"10.1101/178160","10.1016/j.plantsci.2017.11.002","female"
"10.1101/178269","10.1038/ng.3958","male"
"10.1101/178285","10.1242/dmm.031369","male"
"10.1101/178319","10.1093/gerona/glx186","male"
"10.1101/178392","10.1093/nar/gkx982","male"
"10.1101/178533","10.1002/hbm.23922","male"
"10.1101/178848","10.1186/s13072-017-0169-6","male"
"10.1101/178962","10.1016/j.neuroimage.2017.10.019","male"
"10.1101/179085","10.1371/journal.pcbi.1005861","male"
"10.1101/179101","10.1039/c7lc01012e","female"
"10.1101/179119","10.1111/tpj.13788","male"
"10.1101/179127","10.3389/fmicb.2017.02272","female"
"10.1101/179275","10.1093/bioinformatics/btx630","unknown"
"10.1101/179333","10.1088/1478-3975/aaa27b","female"
"10.1101/179341","10.1073/pnas.1711591114","male"
"10.1101/179416","10.1128/msphere.00306-17","male"
"10.1101/179564","10.1074/jbc.m117.811976","unknown"
"10.1101/179572","10.1016/j.phytochem.2017.11.006","male"
"10.1101/179598","10.1534/g3.117.300499","female"
"10.1101/179788","10.1091/mbc.e17-06-0419","female"
"10.1101/179804","10.1373/clinchem.2017.275503","female"
"10.1101/179812","10.1111/psyp.13011","female"
"10.1101/179903","10.3389/fmicb.2017.02198","male"
"10.1101/179986","10.1016/j.ydbio.2017.10.015","male"
"10.1101/180026","10.3390/pathogens6030044","female"
"10.1101/180034","10.1016/j.cell.2017.08.030","male"
"10.1101/180067","10.1111/1755-0998.12737","female"
"10.1101/180083","10.1186/s13007-017-0255-6","male"
"10.1101/180141","10.1021/acs.biochem.7b01040","male"
"10.1101/180158","10.1099/jgv.0.000973","male"
"10.1101/180323","10.1093/nar/gkx1161","male"
"10.1101/180471","10.1126/science.aan5614","male"
"10.1101/180596","10.1016/j.neuroimage.2017.10.045","male"
"10.1101/180687","10.1186/s12864-017-4089-4","male"
"10.1101/180810","10.1074/jbc.m117.801936","male"
"10.1101/180869","10.1126/science.aan6009","male"
"10.1101/180992","10.1104/pp.16.01764","male"
"10.1101/181206","10.1038/nmeth.4388","unknown"
"10.1101/181230","10.3390/jdb6010001","male"
"10.1101/181396","10.1111/nph.14964","male"
"10.1101/181453","10.1093/glycob/cwx098","male"
"10.1101/181578","10.1111/febs.14126","female"
"10.1101/181586","10.1002/prot.25364","male"
"10.1101/181628","10.1016/j.cels.2017.07.006","male"
"10.1101/182196","10.1128/jvi.00990-17","female"
"10.1101/182204","10.15252/embr.201744705","female"
"10.1101/182386","10.1093/jxb/erx391","female"
"10.1101/182428","10.1111/nph.14945","male"
"10.1101/182436","10.1016/j.jcv.2017.12.005","female"
"10.1101/182899","10.1534/g3.117.300216","female"
"10.1101/182972","10.1039/c7ib00155j","male"
"10.1101/183038","10.3389/fimmu.2017.01821","male"
"10.1101/183129","10.1117/1.nph.4.4.040501","male"
"10.1101/183251","10.1534/genetics.117.300060","male"
"10.1101/183376","10.1073/pnas.1708944114","unknown"
"10.1101/183384","10.1214/17-aoas1079","male"
"10.1101/183533","10.1105/tpc.17.00367","male"
"10.1101/183590","10.1073/pnas.1709015114","male"
"10.1101/183871","10.1098/rsif.2017.0583","male"
"10.1101/183897","10.3390/pr5040070","female"
"10.1101/184309","10.1111/psyp.13025","female"
"10.1101/184317","10.1101/gad.307769.117","male"
"10.1101/184333","10.1098/rspb.2017.2116","unknown"
"10.1101/184341","10.1111/psyp.12978","female"
"10.1101/184424","10.1111/tpj.13799","male"
"10.1101/184465","10.1371/journal.pcbi.1005847","male"
"10.1101/184978","10.1016/j.bandl.2017.10.001","male"
"10.1101/184994","10.1186/s13072-017-0162-0","male"
"10.1101/185199","10.1016/j.cellsig.2017.09.012","female"
"10.1101/185496","10.1016/j.molcel.2017.10.001","female"
"10.1101/185520","10.1038/npp.2017.236","female"
"10.1101/185603","10.1002/hbm.23935","male"
"10.1101/185660","10.18632/oncotarget.23279","male"
"10.1101/185686","10.1007/s00894-017-3544-0","female"
"10.1101/185694","10.1038/s41559-017-0388-z","male"
"10.1101/185751","10.1098/rsif.2017.0729","unknown"
"10.1101/185827","10.1242/dev.154187","female"
"10.1101/185843","10.1093/bioinformatics/btx646","female"
"10.1101/185850","10.1088/1741-2552/aaa14b","female"
"10.1101/186148","10.1534/g3.117.1122","female"
"10.1101/186197","10.1016/j.jtbi.2017.10.020","male"
"10.1101/186320","10.1080/15476286.2017.1397261","female"
"10.1101/186668","10.1128/iai.00445-17","male"
"10.1101/186718","10.1371/journal.pntd.0005917","male"
"10.1101/186734","10.1364/boe.8.005450","male"
"10.1101/186890","10.1080/15384101.2017.1387694","female"
"10.1101/187005","10.1016/j.bandc.2017.09.001","male"
"10.1101/187427","10.1016/j.ijpddr.2017.11.003","female"
"10.1101/187641","10.1186/s12859-017-1897-0","male"
"10.1101/187732","10.1371/journal.pntd.0005974","female"
"10.1101/187898","10.1186/s13059-017-1316-x","female"
"10.1101/188003","10.1186/s12964-017-0210-1","male"
"10.1101/188169","10.1021/acs.analchem.7b03514","male"
"10.1101/188235","10.1007/s00122-017-3012-3","male"
"10.1101/188243","10.1016/j.ceca.2017.11.005","male"
"10.1101/188334","10.1093/infdis/jix473","female"
"10.1101/188458","10.1093/nar/gkx1262","male"
"10.1101/188896","10.1186/s12711-017-0350-1","female"
"10.1101/189027","10.15252/embj.201696164","male"
"10.1101/189183","10.1093/nar/gkx906","female"
"10.1101/189316","10.1126/science.aal5081","female"
"10.1101/189720","10.1371/journal.pgen.1007150","female"
"10.1101/190405","10.14814/phy2.13506","male"
"10.1101/190454","10.1093/bioinformatics/btx733","male"
"10.1101/190538","10.1083/jcb.201703044","male"
"10.1101/190843","10.1093/molbev/msx326","female"
"10.1101/191049","10.1534/g3.117.300415","male"
"10.1101/191262","10.3389/fninf.2017.00052","female"
"10.1101/191288","10.1093/gigascience/gix095","male"
"10.1101/191452","10.1534/g3.117.300325","male"
"10.1101/191478","10.1128/jvi.01809-17","male"
"10.1101/191684","10.1016/j.cellsig.2017.09.008","female"
"10.1101/191841","10.1037/bne0000218","female"
"10.1101/191957","10.1063/1.5008478","unknown"
"10.1101/192104","10.1073/pnas.1706281114","female"
"10.1101/192245","10.1162/jocn_a_01202","female"
"10.1101/192674","10.1083/jcb.201705160","male"
"10.1101/192773","10.1186/s12936-017-2094-3","male"
"10.1101/192880","10.1152/jn.00854.2017","female"
"10.1101/192997","10.1002/glia.23270","female"
"10.1101/193003","10.1111/apa.14196","male"
"10.1101/193326","10.1093/nar/gkx1026","female"
"10.1101/193524","10.3390/toxins9120388","female"
"10.1101/193664","10.1128/msystems.00092-17","female"
"10.1101/194027","10.1111/1758-2229.12599","female"
"10.1101/194134","10.1016/j.nlm.2017.09.007","female"
"10.1101/194159","10.1093/nar/gkx1108","male"
"10.1101/194472","10.1007/s00335-017-9729-0","female"
"10.1101/194589","10.3390/v9120383","female"
"10.1101/195016","10.1021/acs.jproteome.7b00329","female"
"10.1101/195149","10.1093/nar/gkx913","female"
"10.1101/195206","10.1074/jbc.m117.782300","male"
"10.1101/195693","10.18632/genesandcancer.163","female"
"10.1101/195834","10.1128/aem.02073-17","female"
"10.1101/196170","10.1155/2017/8740294","male"
"10.1101/196238","10.1242/jcs.211151","male"
"10.1101/196428","10.1088/1741-2552/aa98e9","male"
"10.1101/196774","10.1128/aem.02068-17","male"
"10.1101/196907","10.1186/s13717-017-0108-2","male"
"10.1101/197046","10.1007/s10544-017-0239-3","male"
"10.1101/197152","10.1016/j.bpj.2017.11.017","male"
"10.1101/197210","10.1128/jvi.01345-17","female"
"10.1101/197293","10.1016/j.meegid.2017.11.012","female"
"10.1101/197566","10.1016/j.bpj.2017.07.034","male"
"10.1101/197616","10.1021/acssynbio.7b00222","male"
"10.1101/197905","10.1371/journal.pgen.1007041","male"
"10.1101/198044","10.1016/j.coisb.2017.11.001","male"
"10.1101/198051","10.1186/s12916-017-0976-4","female"
"10.1101/198184","10.1128/aem.02340-17","female"
"10.1101/198283","10.1111/nph.14873","female"
"10.1101/198473","10.1016/j.anaerobe.2017.12.002","female"
"10.1101/198978","10.1016/j.molcel.2017.11.034","male"
"10.1101/199430","10.1111/jfb.13494","unknown"
"10.1101/199802","10.3389/fmars.2017.00385","female"
"10.1101/200139","10.1016/j.cell.2017.10.033","male"
"10.1101/200154","10.15252/embr.201643841","female"
"10.1101/200410","10.1186/s12915-017-0445-8","female"
"10.1101/200477","10.1128/mbio.01630-17","female"
"10.1101/201798","10.1038/s41588-017-0016-5","male"
"10.1101/202473","10.1074/jbc.m117.816595","female"
"10.1101/202747","10.1016/j.molcel.2017.10.003","male"
"10.1101/203000","10.1016/j.molcel.2017.12.003","male"
"10.1101/204198","10.1128/aem.02245-17","male"
"10.1101/204800","10.1016/j.ydbio.2017.11.018","male"
"10.1101/205591","10.1021/acschemneuro.7b00323","female"
"10.1101/206060","10.1242/dev.157909","female"
"10.1101/207324","10.1021/acs.biochem.7b01152","female"
"10.1101/207381","10.18632/aging.101335","female"
"10.1101/207621","10.1093/gerona/glx213","female"
"10.1101/207787","10.1101/gr.226027.117","male"
"10.1101/208298","10.3389/fnana.2017.00121","female"
"10.1101/208413","10.1186/s12863-017-0562-y","male"
"10.1101/208587","10.1186/s12974-017-1024-1","unknown"
"10.1101/208991","10.1152/ajpcell.00174.2017","male"
"10.1101/209213","10.1021/acs.biochem.7b00643","female"
"10.1101/209742","10.1083/jcb.201705068","male"
"10.1101/209783","10.1074/jbc.ra117.000667","female"
"10.1101/209809","10.1073/pnas.1715501114","female"
"10.1101/209841","10.1016/j.compbiolchem.2017.11.004","unknown"
"10.1101/210146","10.1016/j.physbeh.2017.12.003","female"
"10.1101/210187","10.1371/journal.pgen.1007140","male"
"10.1101/210286","10.1002/prot.25443","female"
"10.1101/210351","10.1016/j.bbagen.2017.12.003","female"
"10.1101/211672","10.1083/jcb.201706101","male"
"10.1101/211755","10.1534/genetics.117.300498","male"
"10.1101/212175","10.1128/mbio.01339-17","female"
"10.1101/212373","10.1242/jcs.206862","male"
"10.1101/212597","10.1016/j.soilbio.2017.11.008","unknown"
"10.1101/212704","10.1074/jbc.m117.802587","male"
"10.1101/212811","10.1126/science.aap9674","male"
"10.1101/213157","10.1152/jn.00273.2017","male"
"10.1101/214023","10.1242/dev.154336","female"
"10.1101/214205","10.1534/g3.117.300139","male"
"10.1101/214254","10.1021/acs.jproteome.7b00428","male"
"10.1101/214460","10.1128/aem.02300-17","male"
"10.1101/215566","10.1016/j.colsurfa.2017.12.024","male"
"10.1101/215731","10.1080/09658211.2017.1309051","female"
"10.1101/215756","10.1016/j.bbrc.2017.11.050","male"
"10.1101/215772","10.1016/j.neuroimage.2017.12.022","female"
"10.1101/217083","10.1016/j.jmb.2017.12.013","male"
"10.1101/217547","10.1136/archdischild-2017-313295","male"
"10.1101/219998","10.1186/s13395-017-0145-7","male"
"10.1101/221382","10.1021/acs.biochem.7b01014","female"
"10.1101/221739","10.1186/s12940-017-0346-x","male"
"10.1101/221960","10.1126/science.aao3099","female"
"10.1101/222471","10.1111/evo.13406","female"
"10.1101/223008","10.1104/pp.17.01331","female"
"10.1101/224428","10.1016/j.redox.2017.11.016","male"
"10.1101/224527","10.18632/oncotarget.22922","female"
"10.1101/224923","10.1098/rsif.2016.0690","female"
"10.1101/224949","10.1162/jocn_a_01144","male"
"10.1101/224956","10.3389/fnhum.2017.00405","male"
"10.1101/228486","10.1093/hmg/ddx430","male"
"10.1101/229625","10.3389/fpls.2017.02190","female"
"10.1101/230482","10.1016/j.tube.2017.11.008","male"
"10.1101/233510","10.1016/j.neuroimage.2017.12.051","male"
"10.1101/000067","10.1038/nature12961","male"
"10.1101/000257","10.1103/physrevx.4.041017","male"
"10.1101/000315","10.1371/journal.pone.0084259","male"
"10.1101/000653","10.1242/bio.20148318","female"
"10.1101/000836","10.1371/journal.pone.0141258","male"
"10.1101/000919","10.1371/journal.pone.0109382","female"
"10.1101/000927","10.1371/journal.pone.0097019","female"
"10.1101/000984","10.1371/journal.pone.0096910","male"
"10.1101/001032","10.1371/journal.pone.0091394","female"
"10.1101/001040","10.1371/journal.pone.0092822","male"
"10.1101/001065","10.1371/journal.pone.0130269","female"
"10.1101/001099","10.1371/journal.pone.0097079","male"
"10.1101/001289","10.1371/journal.pbio.1001989","male"
"10.1101/001297","10.1371/journal.pone.0086814","male"
"10.1101/001305","10.1371/journal.pone.0108055","female"
"10.1101/001362","10.1371/journal.pone.0098634","female"
"10.1101/001404","10.1371/journal.pone.0120785","male"
"10.1101/001453","10.1371/journal.pone.0105315","male"
"10.1101/001552","10.1038/nature13738","male"
"10.1101/001594","10.1186/s13104-015-1211-z","male"
"10.1101/001602","10.7554/elife.01369.001","female"
"10.1101/001636","10.1038/nn.3855","male"
"10.1101/001743","10.1242/bio.20147310","male"
"10.1101/001750","10.7717/peerj.616","male"
"10.1101/001800","10.1371/journal.pone.0091039","female"
"10.1101/001826","10.1371/journal.pone.0124155","female"
"10.1101/001834","10.1371/journal.pone.0108428","male"
"10.1101/001982","10.1038/srep20161","unknown"
"10.1101/002063","10.1371/journal.pone.0087955","female"
"10.1101/002204","10.1038/srep09453","male"
"10.1101/002238","10.1371/journal.pone.0094475","male"
"10.1101/002279","10.1371/journal.pone.0108384","female"
"10.1101/002287","10.1371/journal.pone.0113829","male"
"10.1101/002410","10.1038/nn.3678","female"
"10.1101/002444","10.1371/journal.pone.0106300","male"
"10.1101/002485","10.1371/journal.pone.0172919","male"
"10.1101/002493","10.1371/journal.pone.0098746","male"
"10.1101/002519","10.1038/srep13132","male"
"10.1101/002550","10.1523/jneurosci.1091-14.2014","male"
"10.1101/002675","10.1242/bio.20147310","male"
"10.1101/002790","10.1371/journal.pone.0093567","female"
"10.1101/002808","10.1371/journal.pone.0100523","male"
"10.1101/002907","10.1371/journal.pbio.1002033","male"
"10.1101/003269","10.1371/journal.pone.0101014","male"
"10.1101/003277","10.7554/elife.01433.001","female"
"10.1101/003574","10.1371/journal.pone.0104385","female"
"10.1101/003608","10.1371/journal.pone.0096857","female"
"10.1101/003616","10.1371/journal.pone.0122024","female"
"10.1101/003624","10.1371/journal.pone.0117006","female"
"10.1101/004259","10.1371/journal.pone.0123894","male"
"10.1101/004804","10.1016/j.neuron.2014.11.027","male"
