"PREPRINT_DOI","ARTICLE_DOI"
"10.1101/199901","10.1038/s41467-018-03166-3"
"10.1101/200329","10.1016/j.earlhumdev.2018.01.008"
"10.1101/200220","10.1371/journal.pone.0189518"
"10.1101/200303","10.1073/pnas.1718670115"
"10.1101/200295","10.1016/j.foodchem.2018.03.135"
"10.1101/195941","10.1371/journal.pbio.2004473"
"10.1101/200162","10.1523/jneurosci.0630-17.2017"
"10.1101/200477","10.1128/mbio.01964-17"
"10.1101/200659","10.1186/s13071-018-2780-1"
"10.1101/199356","10.1038/s41598-017-18840-7"
"10.1101/201194","10.1371/journal.pone.0192184"
"10.1101/200154","10.15252/embr.201744632"
"10.1101/200592","10.1371/journal.pone.0190384"
"10.1101/200907","10.1021/acs.jpclett.7b03197"
"10.1101/200816","10.1016/j.bbrc.2018.01.026"
"10.1101/201061","10.3389/fnagi.2018.00028"
"10.1101/200824","10.1038/s41598-017-15938-w"
"10.1101/201384","10.1038/s41467-017-01944-z"
"10.1101/201798","10.1038/s41588-017-0008-5"
"10.1101/201269","10.1371/journal.pcbi.1006048"
"10.1101/198473","10.1016/j.anaerobe.2017.12.005"
"10.1101/199034","10.7554/elife.32481"
"10.1101/198416","10.1038/s41598-018-24400-4"
"10.1101/201970","10.1016/j.celrep.2017.12.072"
"10.1101/202473","10.1074/jbc.m117.816884"
"10.1101/202424","10.1371/journal.pcbi.1005938"
"10.1101/202028","10.1016/j.heliyon.2018.e00510"
"10.1101/201483","10.1038/s41598-018-20020-0"
"10.1101/202895","10.1083/jcb.201706021"
"10.1101/200139","10.1016/j.cell.2017.11.015"
"10.1101/198606","10.1371/journal.pgen.1007125"
"10.1101/202747","10.1016/j.molcel.2017.10.019"
"10.1101/202663","10.1038/s41598-017-18575-5"
"10.1101/203117","10.1073/pnas.1718710115"
"10.1101/202440","10.1038/s41467-017-01876-8"
"10.1101/203067","10.1371/journal.pgen.1007106"
"10.1101/203331","10.7554/elife.32942"
"10.1101/203612","10.1038/s41588-017-0032-5"
"10.1101/203638","10.7554/elife.32436"
"10.1101/203299","10.1038/s41588-017-0033-4"
"10.1101/203505","10.7554/elife.34282"
"10.1101/203497","10.1038/s41598-018-20518-7"
"10.1101/203984","10.7554/elife.32838"
"10.1101/204198","10.1128/aem.02302-17"
"10.1101/204255","10.1093/hmg/ddy058"
"10.1101/204057","10.7554/elife.31723"
"10.1101/204214","10.1016/j.jtbi.2018.03.036"
"10.1101/204289","10.1038/s41467-018-03478-4"
"10.1101/204164","10.1186/s12915-018-0495-6"
"10.1101/203075","10.1038/s41467-017-02762-z"
"10.1101/203828","10.1242/jeb.172346"
"10.1101/204131","10.1016/j.celrep.2018.01.032"
"10.1101/203950","10.7554/elife.32417"
"10.1101/203935","10.1038/s41467-018-03973-8"
"10.1101/204479","10.1534/genetics.118.300711"
"10.1101/204792","10.1016/j.cell.2018.01.022"
"10.1101/204370","10.1186/s12859-018-2046-0"
"10.1101/204701","10.1038/s41593-017-0056-2"
"10.1101/204586","10.1038/s41598-018-19804-1"
"10.1101/204800","10.1016/j.ydbio.2017.12.021"
"10.1101/204859","10.1038/s41594-018-0026-8"
"10.1101/204925","10.1038/s41467-018-03069-3"
"10.1101/204602","10.1111/nph.15078"
"10.1101/204735","10.1016/j.celrep.2018.02.100"
"10.1101/205054","10.1021/acs.analchem.7b04713"
"10.1101/205427","10.3390/a11010003"
"10.1101/205674","10.1371/journal.pcbi.1006022"
"10.1101/205336","10.1186/s13073-018-0521-x"
"10.1101/205062","10.1021/acs.jctc.7b00954"
"10.1101/205815","10.1242/jcs.210740"
"10.1101/206532","10.1214/17-aoas1110"
"10.1101/206441","10.1016/j.ydbio.2018.02.013"
"10.1101/205823","10.1016/j.celrep.2017.12.041"
"10.1101/197673","10.1016/j.bpj.2017.12.029"
"10.1101/205484","10.1534/genetics.117.300638"
"10.1101/205740","10.1016/j.cels.2018.01.001"
"10.1101/206417","10.1523/jneurosci.3022-17.2018"
"10.1101/204461","10.1016/j.diabres.2018.03.022"
"10.1101/205104","10.1038/s41467-017-01912-7"
"10.1101/206615","10.1098/rsos.170838"
"10.1101/178608","10.1038/s41598-017-17298-x"
"10.1101/206060","10.1242/dev.154534"
"10.1101/206573","10.1186/s13059-017-1305-0"
"10.1101/206854","10.1186/s12864-018-4530-3"
"10.1101/206946","10.7717/peerj.4352"
"10.1101/207159","10.1016/j.psyneuen.2018.02.024"
"10.1101/207233","10.1038/s41398-017-0064-8"
"10.1101/183848","10.1128/jvi.01761-17"
"10.1101/206995","10.1038/s41598-018-22631-z"
"10.1101/207316","10.1016/j.ijpddr.2018.01.001"
"10.1101/207621","10.1093/gerona/glx214"
"10.1101/207936","10.1073/pnas.1712314115"
"10.1101/207530","10.7554/elife.32962"
"10.1101/207548","10.1016/j.cub.2018.01.021"
"10.1101/207639","10.18632/oncotarget.24481"
"10.1101/207381","10.18632/aging.101352"
"10.1101/207688","10.1016/j.ynstr.2018.04.001"
"10.1101/208041","10.1073/pnas.1717725115"
"10.1101/207787","10.1101/gr.222430.117"
"10.1101/207514","10.7554/elife.32871"
"10.1101/208298","10.3389/fnana.2017.00122"
"10.1101/208413","10.1186/s12863-017-0570-y"
"10.1101/206011","10.7717/peerj.4339"
"10.1101/208371","10.1016/s1473-3099(18)30068-9"
"10.1101/208363","10.1038/s41467-017-02783-8"
"10.1101/207407","10.1038/s41598-018-22444-0"
"10.1101/207589","10.1371/journal.pone.0188731"
"10.1101/208520","10.1038/s41598-018-20607-7"
"10.1101/209023","10.1093/molbev/msy010"
"10.1101/208504","10.1038/s41598-017-16995-x"
"10.1101/208983","10.1073/pnas.1718646115"
"10.1101/208991","10.1152/ajpcell.00258.2017"
"10.1101/207324","10.1021/acs.biochem.7b01086"
"10.1101/208728","10.3389/fimmu.2018.00042"
"10.1101/209742","10.1083/jcb.201709115"
"10.1101/209783","10.1074/jbc.ra117.000351"
"10.1101/209643","10.1091/mbc.e17-10-0608"
"10.1101/209585","10.1186/s12864-018-4640-y"
"10.1101/209288","10.1016/j.tranon.2018.01.011"
"10.1101/209593","10.1098/rsos.172234"
"10.1101/209684","10.1038/s41598-018-21368-z"
"10.1101/208769","10.1091/mbc.e17-10-0608"
"10.1101/209841","10.1016/j.compbiolchem.2017.10.010"
"10.1101/210351","10.1016/j.bbagen.2017.11.020"
"10.1101/210435","10.1371/journal.pone.0190909"
"10.1101/209809","10.1073/pnas.1718723115"
"10.1101/210401","10.1016/j.bpj.2018.02.010"
"10.1101/209890","10.1093/jxb/ery039"
"10.1101/210138","10.1371/journal.pcbi.1006011"
"10.1101/210328","10.1016/j.cub.2018.01.047"
"10.1101/210146","10.1016/j.physbeh.2017.12.011"
"10.1101/210120","10.1038/s41598-018-22531-2"
"10.1101/210286","10.1002/prot.25439"
"10.1101/210310","10.1186/s12864-018-4496-1"
"10.1101/209940","10.1038/s41598-018-19607-4"
"10.1101/210468","10.1038/s41467-018-03665-3"
"10.1101/210187","10.1371/journal.pgen.1007120"
"10.1101/210229","10.3389/fgene.2018.00051"
"10.1101/206367","10.1091/mbc.e17-06-0410)"
"10.1101/211045","10.1063/1.5011056"
"10.1101/210989","10.1111/maec.12490"
"10.1101/211573","10.1007/s00265-017-2430-1"
"10.1101/210096","10.1073/pnas.1719137115"
"10.1101/211201","10.1038/sdata.2018.63"
"10.1101/210880","10.1016/j.mimet.2018.03.003"
"10.1101/211086","10.1016/j.neuroimage.2018.02.042"
"10.1101/212043","10.1021/acschembio.7b00942"
"10.1101/211672","10.1083/jcb.201707161"
"10.1101/211862","10.1038/s41467-018-03087-1"
"10.1101/211961","10.1038/s41598-017-17072-z"
"10.1101/203489","10.1007/s11103-018-0709-x"
"10.1101/194902","10.1073/pnas.1711218115"
"10.1101/211284","10.1016/j.bpc.2018.01.001"
"10.1101/212233","10.1073/pnas.1718825115"
"10.1101/212670","10.1128/jb.00658-17"
"10.1101/212324","10.1523/jneurosci.0588-17.2017"
"10.1101/212274","10.7554/elife.27827"
"10.1101/212811","10.1126/science.aar3729"
"10.1101/212712","10.1002/bdr2.1183"
"10.1101/212902","10.7554/elife.33684"
"10.1101/212175","10.1128/mbio.01979-17"
"10.1101/212316","10.1002/ajb2.1024"
"10.1101/212704","10.1074/jbc.ra117.000555"
"10.1101/212373","10.1242/jcs.210203"
"10.1101/212605","10.1371/journal.pgen.1007145"
"10.1101/212860","10.3174/ajnr.a5556"
"10.1101/211730","10.1242/jeb.174870"
"10.1101/212340","10.1523/eneuro.0350-17.2018"
"10.1101/212639","10.1186/s12864-018-4585-1"
"10.1101/211631","10.1371/journal.pone.0191625"
"10.1101/213298","10.1098/rsif.2017.0805"
"10.1101/213082","10.1186/s12915-018-0480-0"
"10.1101/213140","10.1038/s41598-018-23528-7"
"10.1101/213199","10.1103/physrevlett.120.158102"
"10.1101/213157","10.1152/jn.00638.2017"
"10.1101/213900","10.1111/tpj.13882"
"10.1101/213629","10.3389/fphar.2018.00352"
"10.1101/213645","10.1186/s13059-017-1381-1"
"10.1101/213777","10.1534/g3.117.300479"
"10.1101/213652","10.1242/bio.031609"
"10.1101/213744","10.1186/s13073-018-0537-2"
"10.1101/213751","10.1038/s41598-017-16316-2"
"10.1101/213595","10.1038/s41467-018-03252-6"
"10.1101/214023","10.1242/dev.156521"
"10.1101/213991","10.1186/s12934-017-0848-9"
"10.1101/212969","10.1371/journal.pgen.1007241"
"10.1101/214049","10.1038/s41419-018-0463-7"
"10.1101/214460","10.1128/aem.01717-17"
"10.1101/214544","10.1371/journal.pone.0194465"
"10.1101/214205","10.1534/g3.117.300438"
"10.1101/214619","10.1242/dev.156869"
"10.1101/214536","10.7554/elife.33014"
"10.1101/214643","10.1186/s12859-018-2150-1"
"10.1101/216267","10.1098/rspb.2018.0205"
"10.1101/216002","10.1093/jxb/ery016"
"10.1101/216291","10.1186/s13073-017-0510-5"
"10.1101/218552","10.1128/jb.00779-17"
"10.1101/218891","10.1002/2211-5463.12407"
"10.1101/218040","10.1523/jneurosci.3216-17.2018"
"10.1101/218255","10.1038/s41525-018-0045-8"
"10.1101/216929","10.1016/j.tpb.2018.01.001"
"10.1101/215756","10.1016/j.bbrc.2017.11.065"
"10.1101/218032","10.1371/journal.pone.0194450"
"10.1101/218123","10.3389/fnhum.2018.00018"
"10.1101/215814","10.7554/elife.33183"
"10.1101/217547","10.1136/archdischild-2017-312982"
"10.1101/217786","10.1016/j.ebiom.2018.01.023"
"10.1101/217885","10.1091/mbc.e17-11-0637"
"10.1101/216853","10.1021/acssynbio.7b00398"
"10.1101/217083","10.1016/j.jmb.2017.12.016"
"10.1101/216523","10.1371/journal.pcbi.1005980"
"10.1101/218610","10.1016/j.nbd.2018.03.010"
"10.1101/216713","10.15252/embj.201798499"
"10.1101/218701","10.1186/s12864-018-4473-8"
"10.1101/216556","10.1124/jpet.117.245019"
"10.1101/216341","10.1523/jneurosci.2645-17.2017"
"10.1101/216887","10.1074/jbc.m117.818716"
"10.1101/215772","10.1016/j.neuroimage.2017.12.057"
"10.1101/215681","10.1038/s41598-018-21723-0"
"10.1101/215731","10.1080/09658211.2017.1300667"
"10.1101/214965","10.3389/fnhum.2018.00036"
"10.1101/214916","10.1186/s40168-018-0399-2"
"10.1101/214577","10.1016/j.bioelechem.2018.03.015"
"10.1101/215566","10.1016/j.colsurfa.2017.12.036"
"10.1101/217323","10.1038/s41598-018-24467-z"
"10.1101/219501","10.1021/acsbiomaterials.7b00737"
"10.1101/219519","10.1038/s41467-018-02822-y"
"10.1101/219311","10.1016/j.neuroimage.2018.01.056"
"10.1101/219378","10.1038/s41598-018-20113-w"
"10.1101/219675","10.1038/s41598-018-22505-4"
"10.1101/219105","10.1074/jbc.ra117.000963"
"10.1101/219204","10.1007/s11538-018-0398-2"
"10.1101/219261","10.1126/science.aan6877"
"10.1101/221002","10.1039/c7lc01223c"
"10.1101/220921","10.1038/s41467-018-03205-z"
"10.1101/221028","10.1016/j.cub.2018.01.010"
"10.1101/221382","10.1021/acs.biochem.7b01181"
"10.1101/221291","10.1038/s41467-018-03135-w"
"10.1101/221234","10.1523/jneurosci.2241-17.2018"
"10.1101/221275","10.1038/s41598-017-17469-w"
"10.1101/221143","10.1021/acs.jpcb.7b11352"
"10.1101/221945","10.1021/acs.jpcb.7b11408"
"10.1101/221812","10.3390/v10030099"
"10.1101/221820","10.1111/gtc.12573"
"10.1101/221747","10.1016/j.celrep.2018.02.097"
"10.1101/202549","10.1038/s41598-018-20662-0"
"10.1101/222000","10.1117/1.jbo.23.2.025003"
"10.1101/222299","10.1073/pnas.1711236115"
"10.1101/222570","10.1371/journal.pbio.2004218"
"10.1101/222620","10.1038/s41467-017-02618-6"
"10.1101/222471","10.1111/evo.13407"
"10.1101/222240","10.1371/journal.pone.0191530"
"10.1101/217315","10.3389/fmicb.2018.00365"
"10.1101/219972","10.1016/j.bpj.2018.02.028"
"10.1101/219782","10.1002/pmic.201700391"
"10.1101/220749","10.1063/1.5016166"
"10.1101/220632","10.1371/journal.pone.0193705"
"10.1101/219881","10.1371/journal.pone.0189021"
"10.1101/220459","10.1016/j.neuroimage.2018.02.032"
"10.1101/220392","10.1016/j.bbapap.2018.03.002"
"10.1101/220731","10.7554/elife.33399"
"10.1101/220426","10.1152/jn.00747.2017"
"10.1101/219998","10.1186/s13395-017-0144-8"
"10.1101/219162","10.1038/s41598-018-23534-9"
"10.1101/219626","10.1523/eneuro.0384-17.2018"
"10.1101/216234","10.1371/journal.pone.0193790"
"10.1101/222760","10.1242/dev.158501"
"10.1101/224022","10.7554/elife.32354"
"10.1101/222257","10.1126/science.aaq0939"
"10.1101/223230","10.1371/journal.pone.0192468"
"10.1101/223792","10.1016/j.visres.2018.01.003"
"10.1101/223677","10.1128/msphere.00552-17"
"10.1101/224436","10.1186/s13062-018-0206-9"
"10.1101/224535","10.1186/s13062-018-0208-7"
"10.1101/223032","10.1534/g3.118.200113"
"10.1101/224428","10.1016/j.redox.2017.12.008"
"10.1101/224527","10.18632/oncotarget.23099"
"10.1101/224832","10.1242/jeb.174904"
"10.1101/225102","10.1128/mspheredirect.00120-18"
"10.1101/224949","10.1162/jocn_a_01142"
"10.1101/224923","10.1098/rsif.2016.0905"
"10.1101/224998","10.18632/oncotarget.24551"
"10.1101/225235","10.1038/s41598-018-21115-4"
"10.1101/225888","10.1016/j.heliyon.2018.e00548"
"10.1101/225367","10.1016/j.jcis.2018.03.074"
"10.1101/225771","10.1038/s41598-018-21438-2"
"10.1101/218669","10.1016/j.str.2018.01.017"
"10.1101/225755","10.1038/s41598-018-23518-9"
"10.1101/226357","10.1209/0295-5075/120/38001"
"10.1101/226449","10.1038/s41598-017-18585-3"
"10.1101/226134","10.3389/fphys.2018.00376"
"10.1101/226027","10.1073/pnas.1720676115"
"10.1101/226340","10.1016/j.nicl.2018.02.002"
"10.1101/226183","10.1105/tpc.17.00117"
"10.1101/226654","10.1371/journal.pbio.2004644"
"10.1101/226472","10.1073/pnas.1720133115"
"10.1101/226860","10.3389/fmicb.2018.00438"
"10.1101/226084","10.1186/s12915-018-0497-4"
"10.1101/226639","10.1186/s13104-018-3307-8"
"10.1101/227025","10.1364/boe.9.000623"
"10.1101/228213","10.1038/s41467-017-02453-9"
"10.1101/228122","10.1073/pnas.1721648115"
"10.1101/224477","10.1523/jneurosci.1906-17.2017"
"10.1101/228080","10.1038/s41598-018-23395-2"
"10.1101/227884","10.1093/gbe/evy014"
"10.1101/228338","10.1038/s41598-018-21153-y"
"10.1101/228486","10.1093/hmg/ddx432"
"10.1101/228676","10.1038/sdata.2018.9"
"10.1101/228460","10.1186/s12859-018-2032-6"
"10.1101/229179","10.1073/pnas.1719171115"
"10.1101/229070","10.1038/s41467-018-03100-7"
"10.1101/229492","10.7554/elife.33807"
"10.1101/208959","10.1038/s41598-018-24571-0"
"10.1101/222976","10.1186/s13007-017-0271-6"
"10.1101/222638","10.3389/fgene.2018.00065"
"10.1101/223388","10.1111/bjh.15129"
"10.1101/221960","10.1126/science.aao4426"
"10.1101/223123","10.1016/j.celrep.2017.12.042"
"10.1101/222653","10.7554/elife.31949"
"10.1101/223420","10.1371/journal.pone.0193837"
"10.1101/223529","10.1038/s41598-017-17070-1"
"10.1101/221739","10.1186/s12940-017-0344-z"
"10.1101/222828","10.1016/j.neuron.2018.02.020"
"10.1101/229930","10.1111/mec.14523"
"10.1101/229716","10.7554/elife.27746.001"
"10.1101/229674","10.1371/journal.ppat.1006900"
"10.1101/229625","10.3389/fpls.2017.02189"
"10.1101/225797","10.1073/pnas.1720427115"
"10.1101/230888","10.1523/jneurosci.2200-17.2018"
"10.1101/230557","10.1016/j.neuroscience.2018.03.002"
"10.1101/230482","10.1016/j.tube.2017.11.007"
"10.1101/230367","10.1007/s10577-018-9573-4"
"10.1101/230631","10.1016/j.bandc.2018.02.007"
"10.1101/231142","10.1186/s12918-018-0554-1"
"10.1101/230151","10.1016/j.jsb.2018.01.002"
"10.1101/230797","10.1371/journal.pgen.1007152"
"10.1101/230417","10.3389/fimmu.2018.00413"
"10.1101/231480","10.1016/j.yexmp.2018.03.006"
"10.1101/231100","10.1016/j.jtbi.2018.02.027"
"10.1101/231845","10.1126/sciadv.aar2631"
"10.1101/231902","10.1038/s41598-018-24054-2"
"10.1101/232108","10.1152/ajprenal.00436.2017"
"10.1101/232652","10.1038/s41467-018-03480-w"
"10.1101/232090","10.1093/gbe/evy032"
"10.1101/232595","10.1098/rsos.171395"
"10.1101/231910","10.1016/j.neuroimage.2018.02.048"
"10.1101/233015","10.3389/fphys.2018.00272"
"10.1101/233296","10.1186/s12863-018-0609-8"
"10.1101/232488","10.1007/s00221-017-5160-8"
"10.1101/233924","10.1002/ece3.3872"
"10.1101/232702","10.3389/fnbeh.2018.00036"
"10.1101/234476","10.3389/fncel.2018.00007"
"10.1101/234245","10.1098/rsos.170879"
"10.1101/233619","10.1016/j.neuroimage.2018.01.047"
"10.1101/234179","10.1016/j.neuroimage.2018.03.012"
"10.1101/235028","10.3389/fmicb.2018.00193"
"10.1101/235481","10.1371/journal.pone.0195048"
"10.1101/235416","10.3389/fnins.2018.00083"
"10.1101/235317","10.1016/j.tpb.2017.12.008"
"10.1101/236091","10.1038/s41598-017-18501-9"
"10.1101/236141","10.1016/j.jneumeth.2017.12.010"
"10.1101/235879","10.1021/acsomega.7b02007"
"10.1101/236067","10.1371/journal.pone.0195921"
"10.1101/236208","10.1016/j.dnarep.2018.02.007"
"10.1101/236448","10.1186/s12915-018-0499-2"
"10.1101/236562","10.7554/elife.32839"
"10.1101/236505","10.1016/j.ympev.2018.01.005"
"10.1101/236778","10.7554/elife.33285"
"10.1101/237123","10.1016/j.molcel.2018.02.026"
"10.1101/234252","10.1021/acs.jproteome.7b00907"
"10.1101/237388","10.1186/s13227-018-0097-y"
"10.1101/236828","10.1128/aem.02828-17"
"10.1101/237875","10.3390/computation6010021"
"10.1101/238303","10.1016/j.bpj.2017.12.041"
"10.1101/237842","10.1128/mbio.02096-17"
"10.1101/232991","10.1371/journal.pone.0194680"
"10.1101/237362","10.1016/j.nicl.2018.01.022"
"10.1101/238170","10.1371/journal.pcbi.1005941"
"10.1101/238261","10.1530/joe-18-0086"
"10.1101/238899","10.1038/s41598-018-22297-7"
"10.1101/238931","10.1111/evo.13454"
"10.1101/238394","10.1242/jcs.214700"
"10.1101/239061","10.1038/s41598-018-24215-3"
"10.1101/238840","10.1371/journal.pone.0192062"
"10.1101/240119","10.7554/elife.33420"
"10.1101/240069","10.1364/boe.9.001964"
"10.1101/240416","10.1371/journal.pone.0193420"
"10.1101/240374","10.1083/jcb.201605106"
"10.1101/240366","10.1073/pnas.1722531115"
"10.1101/240523","10.1084/jem.20170771"
"10.1101/240457","10.1371/journal.pone.0194320"
"10.1101/241042","10.1038/s41467-018-03264-2"
"10.1101/240697","10.1038/s41598-018-24217-1"
"10.1101/240879","10.3389/fmicb.2018.00028"
"10.1101/241257","10.1371/journal.pgen.1007217"
"10.1101/165415","10.1074/jbc.m117.809657"
"10.1101/025916","10.1371/journal.pone.0167509"
"10.1101/025940","10.1098/rstb.2015.0219"
"10.1101/025973","10.1111/mec.13613"
"10.1101/025981","10.1111/imb.12234"
"10.1101/025999","10.1093/bioinformatics/btw073"
"10.1101/026005","10.1371/journal.pone.0149575"
"10.1101/059865","10.1371/journal.pcbi.1005316"
"10.1101/044107","10.1038/s41588-017-0004-9"
"10.1101/142760","10.1098/rsif.2017.0387"
"10.1101/026617","10.7554/elife.12059"
"10.1101/128835","10.1038/nbt.4060"
"10.1101/008763","10.1261/rna.051557.115"
"10.1101/050203","10.1371/journal.pgen.1007155"
"10.1101/061754","10.1037/com0000069"
"10.1101/072595","10.1371/journal.pcbi.1005888"
"10.1101/088849","10.1016/j.bbrc.2017.08.010"
"10.1101/080291","10.1214/17-aoas1106"
"10.1101/083857","10.1371/journal.pcbi.1005768"
"10.1101/097394","10.1371/journal.pgen.1007032"
"10.1101/100834","10.1186/s13059-018-1392-6"
"10.1101/100958","10.1186/s13059-017-1285-0"
"10.1101/105957","10.1371/journal.pcbi.1005836"
"10.1101/104364","10.1093/nar/gkx1053"
"10.1101/108597","10.1371/journal.pcbi.1005752"
"10.1101/106245","10.1534/genetics.117.300359"
"10.1101/110601","10.1016/j.celrep.2017.10.001"
"10.1101/113423","10.1038/s41525-017-0033-4"
"10.1101/113365","10.1128/msphere.00363-17"
"10.1101/109884","10.1111/mmi.13772"
"10.1101/112201","10.1038/s41598-017-16627-4"
"10.1101/114561","10.1016/j.ajhg.2017.11.001"
"10.1101/096610","10.1016/j.psyneuen.2017.08.012"
"10.1101/102723","10.1242/bio.030254"
"10.1101/109512","10.1016/j.jbiotec.2017.08.007"
"10.1101/108910","10.7554/elife.29865"
"10.1101/113720","10.1093/sysbio/syx074"
"10.1101/112300","10.1371/journal.pone.0192215"
"10.1101/115212","10.1038/s41598-017-18887-6"
"10.1101/144568","10.7554/elife.29132"
"10.1101/144543","10.1016/j.cognition.2017.12.001"
"10.1101/143727","10.7554/elife.29089"
"10.1101/146100","10.1186/s13059-017-1353-5"
"10.1101/143131","10.1038/s41598-017-11516-2"
"10.1101/142323","10.1093/molbev/msx302"
"10.1101/145888","10.1007/s10519-017-9881-z"
"10.1101/156182","10.1063/1.5000742"
"10.1101/147959","10.7554/elife.31476"
"10.1101/151639","10.1186/s12859-017-1988-y"
"10.1101/155457","10.1371/journal.ppat.1006593"
"10.1101/149294","10.1002/bies.201700161"
"10.1101/151878","10.1088/1361-6463/aa8e2b"
"10.1101/150821","10.12688/f1000research.10624.2"
"10.1101/152082","10.7717/peerj.4104"
"10.1101/155275","10.1021/acs.jctc.7b00899"
"10.1101/155614","10.1073/pnas.1714622115"
"10.1101/155622","10.1038/s41598-017-18160-w"
"10.1101/150078","10.1128/msphere.00277-17"
"10.1101/145185","10.1063/1.4993207"
"10.1101/157040","10.1038/s41598-017-13712-6"
"10.1101/149237","10.1038/s41598-017-15056-7"
"10.1101/156588","10.1016/j.cels.2017.12.007"
"10.1101/156828","10.1261/rna.064691.117"
"10.1101/157610","10.1534/g3.117.300172"
"10.1101/157024","10.1186/s12910-017-0240-7"
"10.1101/158881","10.1128/mbio.01470-17"
