"PREPRINT_DOI","PREPRINT_POSTED_DATE","CITING_ARTICLE_DOI","CITING_ARTICLE_CREATED_DATE"
"10.1101/070078",2016-08-19,"10.1016/j.pbi.2016.12.001","2016-12-21"
"10.1101/037267",2016-01-25,"10.1016/j.cub.2016.10.061","2016-12-08"
"10.1101/050112",2016-04-25,"10.1111/cla.12178","2016-12-12"
"10.1101/044834",2016-03-19,"10.1111/cla.12178","2016-12-12"
"10.1101/065912",2016-07-26,"10.1016/j.cell.2016.11.048","2016-12-15"
"10.1101/059717",2016-06-19,"10.1126/science.aal1880","2016-12-16"
"10.1101/065862",2016-07-26,"10.1016/j.neuroimage.2016.10.034","2016-10-22"
"10.1101/033142",2015-11-27,"10.1007/s00425-016-2633-0","2016-12-17"
"10.1101/005165",2014-05-14,"10.1016/j.celrep.2016.07.085","2016-08-31"
"10.1101/031658",2015-11-14,"10.1105/tpc.16.00508","2016-11-02"
"10.1101/007187",2014-07-16,"10.3389/fcimb.2016.00078","2016-07-27"
"10.1101/032839",2015-11-25,"10.1016/j.apjr.2016.04.014","2016-04-22"
"10.1101/085571",2016-11-03,"10.1242/dev.143859","2016-11-19"
"10.1101/036863",2016-01-15,"10.1016/j.virusres.2016.10.016","2016-11-02"
"10.1101/025734",2015-09-01,"10.1111/1365-2435.12669","2016-04-10"
"10.1101/030148",2015-10-30,"10.1016/j.cub.2016.10.041","2016-11-10"
"10.1101/002832",2014-02-19,"10.1530/rep-16-0237","2016-10-18"
"10.1101/066399",2016-08-03,"10.1016/j.bbagrm.2016.10.012","2016-10-29"
"10.1101/005165",2014-05-14,"10.1371/journal.pone.0167715","2016-12-09"
"10.1101/083741",2016-10-26,"10.3390/ijms17122070","2016-12-09"
"10.1101/043372",2016-03-16,"10.1098/rspb.2016.0896","2016-12-07"
"10.1101/014647",2015-02-04,"10.1098/rsos.160468","2016-12-07"
"10.1101/070771",2016-08-22,"10.1038/srep39208","2016-12-14"
"10.1101/058727",2016-06-13,"10.7554/elife.19695","2016-12-07"
"10.1101/049056",2016-04-20,"10.1016/j.ajhg.2016.10.002","2016-11-10"
"10.1101/001248",2013-12-11,"10.1016/bs.abr.2016.09.003","2016-11-01"
"10.1101/049114",2016-06-15,"10.1111/1755-0998.12621","2016-10-21"
"10.1101/077172",2016-09-25,"10.1111/1755-0998.12621","2016-10-21"
"10.1101/037689",2016-01-22,"10.1093/molbev/msw188","2016-09-08"
"10.1101/030692",2015-11-05,"10.1007/978-1-4939-6673-8_7","2016-12-02"
"10.1101/051938",2016-05-06,"10.1371/journal.pone.0168028","2016-12-13"
"10.1101/013961",2015-03-06,"10.1186/s13619-015-0024-9","2015-11-11"
"10.1101/013904",2015-01-16,"10.1186/s13619-015-0024-9","2015-11-11"
"10.1101/050112",2016-04-25,"10.1016/j.bjm.2016.10.008","2016-10-27"
"10.1101/049395",2016-04-20,"10.1016/j.bjm.2016.10.008","2016-10-27"
"10.1101/013433",2015-02-10,"10.1515/pz-2016-0020","2016-11-30"
"10.1101/048603",2016-04-13,"10.1016/j.jphysparis.2016.10.003","2016-10-18"
"10.1101/065508",2016-07-24,"10.1016/j.celrep.2016.11.040","2016-12-14"
"10.1101/065649",2016-07-26,"10.1016/j.celrep.2016.11.040","2016-12-14"
"10.1101/028688",2015-10-08,"10.1016/j.celrep.2016.11.042","2016-12-14"
"10.1101/081745",2016-10-18,"10.1016/j.sbi.2016.11.023","2016-12-12"
"10.1101/074963",2016-09-13,"10.1016/j.sbi.2016.11.023","2016-12-12"
"10.1101/035170",2015-12-23,"10.18632/oncotarget.13075","2016-11-04"
"10.1101/049205",2016-04-18,"10.1186/s12859-016-1396-8","2016-12-13"
"10.1101/040246",2016-02-19,"10.1111/nph.14332","2016-11-18"
"10.1101/044735",2016-03-19,"10.1080/15476286.2016.1236171","2016-09-20"
"10.1101/010322",2014-10-15,"10.7717/peerj.2738","2016-12-06"
"10.1101/026963",2015-09-16,"10.1016/j.cub.2016.09.036","2016-11-17"
"10.1101/047134",2016-04-04,"10.1186/s13059-016-1103-0","2016-11-25"
"10.1101/077651",2016-09-27,"10.1186/s13059-016-1103-0","2016-11-25"
"10.1101/047142",2016-04-04,"10.1186/s13059-016-1103-0","2016-11-25"
"10.1101/020867",2015-06-15,"10.1016/j.tibtech.2016.05.015","2016-06-20"
"10.1101/052688",2016-05-11,"10.1038/srep38303","2016-12-02"
"10.1101/042846",2016-03-08,"10.1101/gr.209759.116","2016-10-20"
"10.1101/025874",2015-09-01,"10.1101/gr.209759.116","2016-10-20"
"10.1101/034561",2015-12-16,"10.1038/sdata.2016.110","2016-12-05"
"10.1101/044834",2016-03-19,"10.1038/srep37313","2016-12-09"
"10.1101/071282",2016-08-24,"10.1101/gr.209247.116","2016-10-08"
"10.1101/051813",2016-05-05,"10.1101/gr.210641.116","2016-10-18"
"10.1101/006403",2014-06-19,"10.17537/2016.11.311","2016-11-30"
"10.1101/049346",2016-04-19,"10.1016/j.ceb.2016.09.002","2016-10-09"
"10.1101/051722",2016-05-04,"10.1016/j.ceb.2016.09.002","2016-10-09"
"10.1101/066076",2016-07-26,"10.1007/s00360-016-1053-6","2016-12-05"
"10.1101/026922",2015-09-16,"10.1007/978-1-4939-6691-2_7","2016-11-29"
"10.1101/026377",2015-09-08,"10.1094/phyto-11-15-0284-r","2016-06-28"
"10.1101/046599",2016-03-31,"10.3390/v8120322","2016-11-29"
"10.1101/043745",2016-03-16,"10.1016/j.tics.2016.09.007","2016-10-16"
"10.1101/027607",2015-09-25,"10.1007/978-1-4939-6691-2_7","2016-11-29"
"10.1101/074542",2016-09-11,"10.1007/s11240-016-1147-6","2016-12-05"
"10.1101/039263",2016-02-10,"10.1016/j.csbj.2016.11.005","2016-12-05"
"10.1101/006684",2014-06-27,"10.1186/s12862-016-0842-6","2016-12-05"
"10.1101/012310",2014-12-09,"10.1007/s00429-016-1338-2","2016-12-01"
"10.1101/013961",2015-03-06,"10.18632/oncotarget.13173","2016-11-07"
"10.1101/020917",2015-06-16,"10.3791/53608","2016-01-31"
"10.1101/028522",2015-10-06,"10.1146/annurev-genet-112414-054842","2016-09-30"
"10.1101/025429",2015-08-25,"10.1146/annurev-genet-112414-054842","2016-09-30"
"10.1101/026302",2015-09-08,"10.1146/annurev-genet-112414-054842","2016-09-30"
"10.1101/030338",2015-10-30,"10.1016/j.jstrokecerebrovasdis.2016.09.003","2016-10-08"
"10.1101/034082",2016-01-10,"10.1111/biom.12619","2016-10-28"
"10.1101/045880",2016-03-27,"10.1146/annurev-genet-120215-035254","2016-10-12"
"10.1101/027870",2015-10-01,"10.1186/s12918-016-0370-4","2016-12-05"
"10.1101/025908",2015-09-01,"10.1073/pnas.1607836113","2016-11-12"
"10.1101/025353",2015-08-24,"10.1111/mec.13883","2016-10-17"
"10.1101/083428",2016-10-26,"10.1186/s13059-016-1110-1","2016-11-28"
"10.1101/081935",2016-10-19,"10.1016/j.immuni.2016.10.022","2016-11-15"
"10.1101/019588",2015-05-21,"10.1371/journal.pcbi.1005212","2016-11-21"
"10.1101/026872",2015-09-15,"10.1371/journal.pcbi.1005212","2016-11-21"
"10.1101/055624",2016-05-26,"10.1371/journal.pcbi.1005175","2016-11-04"
"10.1101/036103",2016-01-06,"10.1021/acs.jafc.6b03725","2016-10-31"
"10.1101/066464",2016-07-28,"10.1002/bies.201600183","2016-11-16"
"10.1101/008375",2014-08-23,"10.18632/oncotarget.13103","2016-11-04"
"10.1101/051698",2016-05-05,"10.1155/2016/8518945","2016-11-07"
"10.1101/014050",2015-01-21,"10.1016/b978-0-12-802206-1.00039-8","2016-09-28"
"10.1101/065862",2016-07-26,"10.3389/fnhum.2016.00594","2016-11-24"
"10.1101/021592",2015-06-27,"10.1186/s12859-016-1323-z","2016-11-25"
"10.1101/031203",2015-11-10,"10.1016/j.tibtech.2016.06.008","2016-07-11"
"10.1101/005074",2014-05-12,"10.1016/j.tibtech.2016.06.008","2016-07-11"
"10.1101/034140",2015-12-10,"10.1016/j.tibtech.2016.06.008","2016-07-11"
"10.1101/021568",2015-06-26,"10.1016/j.tibtech.2016.06.008","2016-07-11"
"10.1101/077560",2016-09-26,"10.1002/bies.201600179","2016-11-07"
"10.1101/077610",2016-09-26,"10.1002/bies.201600179","2016-11-07"
"10.1101/043729",2016-03-15,"10.1111/2041-210x.12666","2016-10-07"
"10.1101/010876",2014-10-29,"10.1038/ng.3728","2016-11-21"
"10.1101/004259",2014-04-23,"10.1109/tnb.2016.2574923","2016-06-08"
"10.1101/045807",2016-03-27,"10.1016/bs.amb.2016.08.006","2016-10-01"
"10.1101/030338",2015-10-30,"10.1016/j.ajhg.2016.09.005","2016-10-16"
"10.1101/011346",2014-11-12,"10.15252/msb.20166969","2016-11-26"
"10.1101/063610",2016-07-19,"10.3390/v8110316","2016-11-21"
"10.1101/051698",2016-05-05,"10.1038/srep37741","2016-11-24"
"10.1101/030148",2015-10-30,"10.1111/mec.13765","2016-07-22"
"10.1101/066928",2016-07-31,"10.1007/s10586-016-0699-x","2016-11-28"
"10.1101/052829",2016-05-11,"10.1016/j.cub.2016.09.064","2016-11-21"
"10.1101/036558",2016-01-13,"10.1016/j.devcel.2016.10.001","2016-11-10"
"10.1101/005165",2014-05-14,"10.1016/j.ajhg.2016.08.023","2016-10-16"
"10.1101/049163",2016-04-18,"10.1016/j.ajhg.2016.09.002","2016-10-16"
"10.1101/060277",2016-06-22,"10.1016/j.bbr.2016.11.015","2016-11-16"
"10.1101/064824",2016-07-20,"10.1016/j.cpb.2016.09.001","2016-09-24"
"10.1101/019281",2015-05-13,"10.1016/j.cpb.2016.09.001","2016-09-24"
"10.1101/006395",2014-06-18,"10.1016/j.cpb.2016.09.001","2016-09-24"
"10.1101/040170",2016-02-19,"10.1001/jamapsychiatry.2016.2575","2016-10-12"
"10.1101/011767",2014-11-24,"10.1016/j.cels.2016.10.012","2016-11-10"
"10.1101/002832",2014-02-19,"10.1371/journal.pgen.1005295","2015-06-18"
"10.1101/002824",2014-02-20,"10.1371/journal.pgen.1005295","2015-06-18"
"10.1101/018986",2015-05-05,"10.1534/g3.115.019083","2015-05-22"
"10.1101/002139",2014-01-27,"10.1098/rstb.2014.0240","2015-07-21"
"10.1101/006924",2014-07-08,"10.1098/rstb.2014.0240","2015-07-21"
"10.1101/002014",2014-01-23,"10.1098/rstb.2014.0239","2015-07-21"
"10.1101/011452",2014-11-15,"10.1016/j.tree.2015.04.016","2015-05-23"
"10.1101/009217",2014-09-16,"10.1016/j.ajhg.2015.05.014","2015-06-25"
"10.1101/010751",2014-10-30,"10.1146/annurev-neuro-071714-033807","2015-05-04"
"10.1101/019851",2015-05-27,"10.1038/nrg3962","2015-07-17"
"10.1101/010967",2014-11-06,"10.1111/1758-2229.12307","2015-06-10"
"10.1101/011049",2014-11-03,"10.1038/nrmicro3491","2015-07-06"
"10.1101/005165",2014-05-14,"10.1186/s12863-015-0241-9","2015-07-20"
"10.1101/008946",2014-09-09,"10.1038/srep12323","2015-07-14"
"10.1101/011882",2014-11-27,"10.1186/s12863-015-0243-7","2015-07-13"
"10.1101/002832",2014-02-19,"10.1128/aem.01062-15","2015-05-30"
"10.1101/004036",2014-04-09,"10.1086/682022","2015-06-12"
"10.1101/006346",2014-08-09,"10.1186/s12859-015-0605-1","2015-07-03"
"10.1101/002824",2014-02-20,"10.1093/nar/gku1357","2015-01-14"
"10.1101/011320",2014-11-12,"10.1016/j.conb.2015.04.002","2015-05-16"
"10.1101/008896",2014-09-09,"10.1021/acs.biochem.5b00235","2015-06-26"
"10.1101/009274",2014-09-18,"10.1111/geb.12326","2015-05-26"
"10.1101/015552",2015-02-20,"10.1038/srep11996","2015-07-07"
"10.1101/013490",2015-01-06,"10.1038/srep11996","2015-07-07"
"10.1101/002964",2014-02-24,"10.1093/gbe/evu217","2014-09-30"
"10.1101/009837",2014-10-01,"10.1111/brv.12204","2015-07-06"
"10.1101/012401",2014-12-08,"10.1371/journal.pone.0128448","2015-05-29"
"10.1101/003897",2014-04-04,"10.1073/pnas.1410631112","2015-05-12"
"10.1101/008284",2014-08-23,"10.1016/j.scr.2015.06.006","2015-06-17"
"10.1101/001545",2013-12-22,"10.1155/2015/461362","2015-06-16"
"10.1101/004291",2014-04-18,"10.1038/srep11711","2015-06-30"
"10.1101/004366",2014-04-21,"10.1038/srep11711","2015-06-30"
"10.1101/004036",2014-04-09,"10.1111/geb.12327","2015-06-29"
"10.1101/008425",2014-08-25,"10.1007/s10522-015-9575-y","2015-04-16"
"10.1101/003749",2014-04-02,"10.1186/s12862-015-0420-3","2015-06-29"
"10.1101/005991",2014-06-06,"10.1038/srep11487","2015-06-25"
"10.1101/002709",2014-02-14,"10.1111/mec.13215","2015-04-24"
"10.1101/002824",2014-02-20,"10.1038/srep11571","2015-06-25"
"10.1101/011452",2014-11-15,"10.1111/nph.13491","2015-06-04"
"10.1101/014118",2015-01-22,"10.1016/j.vaccine.2015.05.009","2015-05-27"
"10.1101/014985",2015-02-06,"10.1038/nrg3935","2015-06-09"
"10.1101/006999",2014-07-10,"10.1111/bij.12527","2015-04-29"
"10.1101/017137",2015-03-26,"10.1016/j.tics.2015.04.006","2015-05-14"
"10.1101/015198",2015-02-16,"10.1111/ejn.12895","2015-04-20"
"10.1101/002956",2014-02-23,"10.1038/ncomms8211","2015-05-29"
"10.1101/003129",2014-02-28,"10.1016/j.jplph.2015.03.020","2015-05-29"
"10.1101/013490",2015-01-06,"10.1016/j.cois.2015.05.003","2015-05-14"
"10.1101/005074",2014-05-12,"10.1093/nar/gku1246","2014-11-21"
"10.1101/006395",2014-06-18,"10.1038/nbt.3238","2015-05-25"
"10.1101/002824",2014-02-20,"10.1038/hdy.2015.6","2015-02-11"
"10.1101/013888",2015-01-19,"10.1371/journal.pgen.1005216","2015-05-07"
"10.1101/008862",2014-09-06,"10.1371/journal.pgen.1005216","2015-05-07"
"10.1101/002832",2014-02-19,"10.1111/tpj.12835","2015-03-24"
"10.1101/007427",2014-07-23,"10.1111/tpj.12835","2015-03-24"
"10.1101/011973",2014-12-08,"10.1016/j.websem.2015.01.003","2015-02-11"
"10.1101/005140",2014-05-14,"10.1371/journal.pcbi.1004301","2015-05-29"
"10.1101/002691",2014-02-14,"10.1016/j.nicl.2015.02.004","2015-02-20"
"10.1101/002691",2014-02-14,"10.1016/j.nicl.2015.04.019","2015-05-02"
"10.1101/014068",2015-01-21,"10.1371/journal.pbio.1002155","2015-05-26"
"10.1101/013276",2014-12-27,"10.1016/j.cois.2015.04.012","2015-05-12"
"10.1101/003905",2014-05-21,"10.7554/elife.05255","2015-04-29"
"10.1101/019661",2015-05-22,"10.1007/s10654-015-0046-1","2015-05-30"
"10.1101/007187",2014-07-16,"10.5194/sd-19-43-2015","2015-05-29"
"10.1101/011320",2014-11-12,"10.1016/j.neuron.2015.03.055","2015-04-08"
"10.1101/009175",2014-09-16,"10.1371/journal.pgen.1005189","2015-04-22"
"10.1101/010173",2014-10-09,"10.1371/journal.pgen.1005189","2015-04-22"
"10.1101/010231",2014-10-10,"10.1073/pnas.1500758112","2015-05-12"
"10.1101/008003",2014-08-14,"10.1038/srep08747","2015-03-04"
"10.1101/017210",2015-03-28,"10.1002/hipo.22472","2015-04-29"
"10.1101/003236",2014-03-05,"10.1016/j.immuni.2015.04.019","2015-05-28"
"10.1101/003954",2014-04-06,"10.1089/cmb.2014.0160","2015-01-28"
"10.1101/009837",2014-10-01,"10.1093/sysbio/syv007","2015-01-30"
"10.1101/000885",2013-11-25,"10.1021/sb400206c","2014-03-12"
"10.1101/012542",2014-12-11,"10.1371/journal.pone.0124882","2015-04-21"
"10.1101/007476",2014-07-25,"10.1093/cid/ciu940","2015-01-09"
"10.1101/005991",2014-06-06,"10.1101/gr.176784.114","2014-08-14"
"10.1101/002832",2014-02-19,"10.1101/gr.176784.114","2014-08-14"
"10.1101/002824",2014-02-20,"10.1101/gr.176784.114","2014-08-14"
"10.1101/004002",2014-04-07,"10.1111/1365-2435.12388","2014-12-09"
"10.1101/002832",2014-02-19,"10.1038/ng.3253","2015-03-24"
"10.1101/005991",2014-06-06,"10.1038/nbt.3209","2015-04-13"
"10.1101/015560",2015-02-20,"10.1534/genetics.114.173898","2015-03-19"
"10.1101/002832",2014-02-19,"10.1093/bioinformatics/btu638","2014-09-27"
"10.1101/005330",2014-05-21,"10.1186/s12711-015-0117-5","2015-05-08"
"10.1101/002832",2014-02-19,"10.1371/journal.pone.0124360","2015-04-13"
"10.1101/010777",2014-10-28,"10.1016/j.neuron.2015.03.034","2015-04-08"
"10.1101/007484",2014-07-26,"10.1016/j.cois.2015.01.003","2015-01-14"
"10.1101/009217",2014-09-16,"10.1186/1756-0500-7-901","2014-12-11"
"10.1101/013946",2015-01-16,"10.1016/j.tree.2015.03.003","2015-04-06"
"10.1101/001800",2014-01-15,"10.1016/j.jsb.2015.02.008","2015-03-09"
"10.1101/014027",2015-01-20,"10.1016/j.cub.2015.01.044","2015-04-20"
"10.1101/006346",2014-08-09,"10.1016/j.tins.2015.02.004","2015-03-09"
"10.1101/003491",2014-03-21,"10.1111/mec.13154","2015-03-19"
"10.1101/009084",2014-09-13,"10.1111/mec.13161","2015-03-19"
"10.1101/006734",2014-06-28,"10.1038/hdy.2014.86","2014-10-01"
"10.1101/005892",2014-06-04,"10.1038/hdy.2014.86","2014-10-01"
"10.1101/011031",2014-11-04,"10.7554/elife.05457.001","2015-04-10"
"10.1101/010348",2014-10-14,"10.3389/fninf.2015.00006","2015-03-25"
"10.1101/007344",2014-07-21,"10.1016/j.devcel.2015.03.015","2015-04-20"
"10.1101/004309",2014-04-21,"10.1186/s13073-014-0085-3","2014-10-27"
"10.1101/002832",2014-02-19,"10.1128/aem.04122-14","2015-02-14"
"10.1101/005447",2014-07-02,"10.1038/ng.3142","2014-11-10"
"10.1101/011320",2014-11-12,"10.1016/j.conb.2015.03.016","2015-04-13"
"10.1101/010363",2014-10-14,"10.1051/jbio/2015001","2015-04-03"
"10.1101/012567",2014-12-12,"10.3389/fimmu.2015.00035","2015-02-04"
"10.1101/004648",2014-04-30,"10.3389/fimmu.2015.00035","2015-02-04"
"10.1101/012559",2014-12-12,"10.1371/journal.pone.0121797","2015-03-31"
"10.1101/010777",2014-10-28,"10.1371/journal.pcbi.1004083","2015-04-01"
"10.1101/002824",2014-02-20,"10.1371/journal.pgen.1005096","2015-03-18"
"10.1101/002832",2014-02-19,"10.1371/journal.pgen.1005096","2015-03-18"
"10.1101/001248",2013-12-11,"10.1016/j.tplants.2015.01.005","2015-02-03"
"10.1101/003491",2014-03-21,"10.1038/ng.3186","2015-01-12"
"10.1101/005330",2014-05-21,"10.1038/ng.3186","2015-01-12"
"10.1101/012385",2014-12-08,"10.1016/bs.aiip.2014.12.003","2015-02-07"
"10.1101/002824",2014-02-20,"10.1186/s12915-015-0128-2","2015-03-25"
"10.1101/002824",2014-02-20,"10.1371/journal.pone.0121828","2015-03-23"
"10.1101/002824",2014-02-20,"10.1186/1756-0500-7-753","2014-10-23"
"10.1101/014498",2015-01-27,"10.1055/s-0034-1399263","2015-03-21"
"10.1101/030338",2015-10-30,"10.1016/j.ajhg.2016.06.031","2016-08-22"
"10.1101/030338",2015-10-30,"10.1016/j.ajhg.2016.06.035","2016-08-22"
"10.1101/030338",2015-10-30,"10.1159/000452888","2016-11-17"
"10.1101/056994",2016-06-06,"10.1016/j.cois.2016.10.006","2016-11-02"
"10.1101/030338",2015-10-30,"10.1016/j.ajhg.2016.06.020","2016-08-22"
"10.1101/016998",2015-03-25,"10.1186/s12915-016-0304-z","2016-10-17"
"10.1101/051094",2016-05-03,"10.1016/j.socscimed.2016.11.002","2016-11-03"
"10.1101/024802",2015-08-18,"10.1111/geb.12532","2016-11-03"
"10.1101/063750",2016-07-13,"10.1016/j.sbi.2016.11.004","2016-11-18"
"10.1101/039180",2016-02-09,"10.1007/978-3-319-46720-7_33","2016-10-01"
"10.1101/055947",2016-05-30,"10.1016/j.expneurol.2016.08.003","2016-08-07"
"10.1101/051169",2016-05-01,"10.1111/mec.13870","2016-10-07"
"10.1101/051938",2016-05-06,"10.1016/j.pbi.2016.11.003","2016-11-18"
"10.1101/003905",2014-05-21,"10.1016/j.cell.2016.09.037","2016-11-17"
"10.1101/046730",2016-04-02,"10.1016/j.sbi.2016.10.019","2016-11-16"
"10.1101/037051",2016-01-19,"10.1007/s10113-016-1063-7","2016-11-19"
"10.1101/062182",2016-07-05,"10.1021/acs.accounts.6b00415","2016-10-27"
"10.1101/039511",2016-02-11,"10.1101/gr.205468.116","2016-09-10"
"10.1101/225359",2017-12-07,"10.1101/gr.205468.116","2016-09-10"
"10.1101/002824",2014-02-20,"10.1186/s12864-016-3203-3","2016-11-02"
"10.1101/081935",2016-10-19,"10.1016/j.cell.2016.11.007","2016-11-17"
"10.1101/050948",2016-04-29,"10.18632/oncotarget.12063","2016-09-16"
"10.1101/030338",2015-10-30,"10.1111/cge.12823","2016-06-28"
"10.1101/014498",2015-01-27,"10.1016/bs.adgen.2016.08.001","2016-09-29"
"10.1101/014241",2015-01-23,"10.1016/bs.adgen.2016.08.001","2016-09-29"
"10.1101/011650",2014-11-19,"10.1080/10428194.2016.1219902","2016-11-18"
"10.1101/071456",2016-08-24,"10.1371/journal.pone.0166425","2016-11-16"
"10.1101/001214",2013-12-10,"10.3389/fnana.2016.00110","2016-11-09"
"10.1101/040642",2016-03-22,"10.7554/elife.19460.001","2016-11-14"
"10.1101/051037",2016-04-29,"10.1016/j.cmi.2016.07.027","2016-08-05"
"10.1101/045963",2016-03-28,"10.1016/j.jneumeth.2016.11.001","2016-11-08"
"10.1101/018929",2015-05-05,"10.1016/j.neubiorev.2016.07.029","2016-07-28"
"10.1101/039610",2016-02-12,"10.1038/srep37105","2016-11-16"
"10.1101/005165",2014-05-14,"10.15389/agrobiology.2016.2.182eng","2016-05-04"
"10.1101/043547",2016-03-15,"10.1016/j.neubiorev.2016.07.029","2016-07-28"
"10.1101/047704",2016-04-08,"10.1016/j.semcdb.2016.08.011","2016-08-13"
"10.1101/048348",2016-04-13,"10.1016/j.semcdb.2016.08.011","2016-08-13"
"10.1101/040568",2016-02-22,"10.1093/molbev/msw111","2016-06-14"
"10.1101/031583",2015-11-13,"10.1128/jvi.01218-16","2016-09-01"
"10.1101/042598",2016-03-07,"10.1534/genetics.116.188250","2016-09-27"
"10.1101/042457",2016-03-04,"10.1534/genetics.116.188953","2016-09-22"
"10.1101/032565",2015-11-21,"10.1093/sysbio/syw036","2016-06-11"
"10.1101/072744",2016-08-31,"10.1038/nbt.3711","2016-11-08"
"10.1101/021758",2015-07-01,"10.1128/aac.01121-16","2016-09-07"
"10.1101/050302",2016-04-26,"10.1016/j.tcb.2016.08.012","2016-09-17"
"10.1101/050047",2016-04-28,"10.1016/j.mcp.2016.09.002","2016-09-14"
"10.1101/013904",2015-01-16,"10.1007/978-3-319-43624-1_13","2016-11-08"
"10.1101/013961",2015-03-06,"10.1007/978-3-319-43624-1_13","2016-11-08"
"10.1101/042549",2016-03-06,"10.1016/j.mgene.2016.08.009","2016-09-02"
"10.1101/022277",2015-07-08,"10.1016/j.cels.2016.07.003","2016-07-27"
"10.1101/023796",2015-08-03,"10.1016/j.bbagen.2016.09.002","2016-09-16"
"10.1101/045880",2016-03-27,"10.1016/j.bbagrm.2016.08.009","2016-09-06"
"10.1101/054924",2016-05-24,"10.1016/j.bbagrm.2016.08.009","2016-09-06"
"10.1101/049130",2016-04-18,"10.2217/pme-2016-0068","2016-10-13"
"10.1101/079848",2016-10-12,"10.1016/j.cortex.2016.10.002","2016-10-22"
"10.1101/043745",2016-03-16,"10.1093/cercor/bhw196","2016-08-23"
"10.1101/024034",2015-08-06,"10.1371/journal.pone.0166104","2016-11-07"
"10.1101/049635",2016-04-21,"10.1016/j.ebiom.2016.08.015","2016-08-12"
"10.1101/054262",2016-05-20,"10.1590/1516-4446-2016-2071","2016-11-02"
"10.1101/064212",2016-07-15,"10.1590/1516-4446-2016-2071","2016-11-02"
"10.1101/052712",2016-05-11,"10.1002/1873-3468.12299","2016-07-12"
"10.1101/040907",2016-02-23,"10.1371/journal.pone.0166271","2016-11-08"
"10.1101/005165",2014-05-14,"10.2217/epi-2016-0045","2016-10-20"
"10.1101/057307",2016-06-07,"10.2217/pme-2016-0047","2016-10-28"
"10.1101/021444",2015-06-25,"10.1093/bioinformatics/btw371","2016-07-05"
"10.1101/052688",2016-05-11,"10.1128/mbio.01053-16","2016-09-28"
"10.1101/051052",2016-04-29,"10.1186/s13072-016-0101-5","2016-11-10"
"10.1101/025874",2015-09-01,"10.1371/journal.pgen.1006382","2016-10-19"
"10.1101/052084",2016-05-07,"10.1371/journal.pgen.1006382","2016-10-19"
"10.1101/037267",2016-01-25,"10.1128/mbio.00846-16","2016-09-21"
"10.1101/049056",2016-04-20,"10.1016/j.jphs.2016.10.002","2016-10-19"
"10.1101/062109",2016-07-05,"10.1590/2317-488920160000463","2016-10-12"
"10.1101/029827",2015-10-26,"10.1371/journal.pone.0166162","2016-11-10"
"10.1101/030338",2015-10-30,"10.1371/journal.pgen.1006335","2016-10-19"
"10.1101/003236",2014-03-05,"10.1007/978-1-4939-6548-9_16","2016-10-27"
